DEPTH:1,CALI,AT10,AT30,AT60,AT90,GR,Rv,Rh,Csh_pred,Rss_pred,Rvsh,Rhsh,Rv_sim,Rh_sim,Rv_err,Rh_err
9798.75,12.9587,2.5628,2.3463,2.2037,2.0682,68.5447,5.1121,1.2883,0.9951291,-6.4531007,0.775,0.775,2.7678657,0.7792515,45.85658226939229,39.513194452741914
9799.0,12.9915,2.23,2.2815,2.169,1.9788,72.9646,5.0743,1.2632,0.9949468,-6.405183,0.775,0.775,2.7664185,0.7794151,45.48177173144572,38.29836359954168
9799.25,13.0242,2.1353,2.2569,2.1435,1.9155,74.5538,5.2408,1.2493,0.99560106,-6.5863967,0.775,0.775,2.7716527,0.7788292,47.11393873994723,37.658751544297424
9799.5,13.0569,2.1004,2.2423,2.1204,1.8584,76.143,5.5919,1.2423,0.9967309,-6.9738746,0.775,0.775,2.781006,0.7778253,50.267241942924954,37.38828818118486
9799.75,13.0078,2.107,2.1935,2.0334,1.8036,75.7576,6.1073,1.2389,0.99788946,-7.544326,0.775,0.775,2.7911406,0.7768079,54.298289647873055,37.29857904241914
9800.0,12.9587,2.1226,2.1324,1.9249,1.749,75.3721,6.7464,1.2373,0.99877447,-8.252317,0.775,0.775,2.799439,0.77604043,58.50469949306804,37.27952518893225
9800.25,12.9133,2.1414,2.044,1.8491,1.6614,73.8664,7.4373,1.2372,0.99931955,-9.018083,0.775,0.775,2.8049495,0.7755731,62.28537880657722,37.31223126271763
9800.5,12.8679,2.1606,1.9449,1.7899,1.5593,72.3607,8.0904,1.2388,0.9996101,-9.742358,0.775,0.775,2.808105,0.7753263,65.2909004262726,37.41311659765197
9800.75,12.8261,2.2816,1.8847,1.716,1.525,71.4525,8.6419,1.2436,0.9997565,-10.354792,0.775,0.775,2.8097937,0.7752029,67.486389443194,37.66461319001628
9801.0,12.7843,2.4595,1.8477,1.6315,1.5307,70.5443,9.0937,1.2541,0.99983466,-10.858081,0.775,0.775,2.8107395,0.7751373,69.09135426490963,38.19174665021094
9801.25,12.7679,2.625,1.8886,1.6451,1.6088,69.6514,9.5139,1.2741,0.99988484,-11.328625,0.775,0.775,2.8113713,0.77509534,70.44985414554984,39.16526618085058
9801.5,12.7515,2.7716,1.9807,1.7304,1.7313,68.7585,10.0036,1.3075,0.99992466,-11.879419,0.775,0.775,2.811893,0.7750622,71.89118930887274,40.72182000709082
9801.75,12.8206,2.9863,2.1633,1.8672,1.9157,67.4471,10.6616,1.3583,0.99995744,-12.620929,0.775,0.775,2.8123431,0.77503496,73.62175357755916,42.94081100753698
9802.0,12.8897,3.2664,2.4157,2.0341,2.1459,66.1357,11.5609,1.428,0.99998045,-13.634424,0.775,0.775,2.8126783,0.775016,75.6707666609246,45.727170181541545
9802.25,12.957,3.631,2.6794,2.2018,2.4343,65.1966,12.7272,1.5147,0.99999285,-14.947941,0.775,0.775,2.8128731,0.7750058,77.89872772427326,48.83436869259061
9802.5,13.0242,4.0736,2.936,2.3619,2.7762,64.2576,14.1127,1.6111,0.99999785,-16.506744,0.775,0.775,2.8129585,0.77500176,80.06789289839922,51.89611046505584
9802.75,12.9933,4.6082,3.256,2.6562,3.1094,61.1857,15.5795,1.7059,0.9999994,-18.155277,0.775,0.775,2.8129876,0.77500045,81.94430138326479,54.569408933976185
9803.0,12.9624,5.1986,3.6261,3.0553,3.4257,58.1139,16.9284,1.7874,0.99999976,-19.66994,0.775,0.775,2.8129945,0.77500015,83.3829866961257,56.64092229092109
9803.25,12.9261,5.2632,4.1277,3.5386,3.6951,58.6063,17.9858,1.8481,0.9999999,-20.856516,0.775,0.775,2.8129973,0.7750001,84.35989869143432,58.06503461027912
9803.5,12.8897,5.1077,4.7768,4.1489,4.015,59.0988,18.6859,1.8872,1.0,-21.641884,0.775,0.775,2.813,0.775,84.94586846895051,58.933871547364234
9803.75,12.8824,4.3378,5.6551,5.0122,4.3779,60.3691,19.074,1.9097,1.0,-22.077448,0.775,0.775,2.813,0.775,85.25217592659968,59.41771083635429
9804.0,12.8751,3.8696,5.1261,4.7973,3.9515,61.6394,19.2413,1.9227,1.0,-22.266003,0.775,0.775,2.813,0.775,85.38040587818715,59.692100891551355
9804.25,12.7734,3.5449,3.7001,3.7473,3.028,64.613,19.2611,1.933,1.0,-22.290419,0.775,0.775,2.813,0.775,85.39543450913824,59.906881730049555
9804.5,12.6716,2.9739,2.9586,2.9191,2.5008,67.5865,19.1625,1.9469,1.0,-22.184464,0.775,0.775,2.813,0.775,85.32028720803457,60.1931287606892
9804.75,12.5698,2.8825,2.6298,2.5079,2.2072,69.157,18.9383,1.9699,1.0,-21.941479,0.775,0.775,2.813,0.775,85.14650225331538,60.65790262662358
9805.0,12.468,3.0341,2.4094,2.259,1.9741,70.7274,18.57,2.0074,1.0,-21.542252,0.775,0.775,2.813,0.775,84.85191188066572,61.39284765576656
9805.25,12.5117,3.592,2.6911,2.4852,2.2037,69.5617,18.058,2.0632,0.9999999,-20.988136,0.775,0.775,2.8129973,0.7750001,84.42243138134896,62.43698645950797
9805.5,12.5553,4.1499,2.9727,2.7115,2.4334,68.396,17.4411,2.138,0.9999999,-20.322311,0.775,0.775,2.8129973,0.7750001,83.87144537239047,63.751164856527986
9805.75,12.5952,4.6234,3.3707,2.9709,2.8281,67.064,16.7927,2.228,0.99999976,-19.625216,0.775,0.775,2.8129945,0.77500015,83.24870640139432,65.2154329007147
9806.0,12.6352,5.0817,3.7898,3.2363,3.2527,65.732,16.1973,2.3242,0.99999964,-18.988352,0.775,0.775,2.8129923,0.7750002,82.63295528041189,66.65518395246876
9806.25,12.7079,5.8849,4.2186,3.4751,3.7316,61.3847,15.7251,2.4137,0.9999995,-18.486435,0.775,0.775,2.8129897,0.7750004,82.11146694290355,67.89160237847886
9806.5,12.7806,6.8522,4.6494,3.7006,4.2324,57.0373,15.4201,2.4838,0.9999994,-18.165194,0.775,0.775,2.8129876,0.77500045,81.75765678566115,68.79779156955873
9806.75,12.7588,7.3232,5.0643,3.8506,4.7649,56.7945,15.302,2.526,0.9999994,-18.044413,0.775,0.775,2.8129876,0.77500045,81.61686337737379,69.319063618555
9807.0,12.737,7.2569,5.4627,3.9283,5.3234,56.5516,15.3726,2.5385,0.9999994,-18.12566,0.775,0.775,2.8129876,0.77500045,81.70128952815878,69.4701416980382
9807.25,12.6789,7.0487,5.7016,3.9457,5.7561,55.6999,15.6182,2.5253,0.9999995,-18.394718,0.775,0.775,2.8129897,0.7750004,81.98902746948129,69.31056138317604
9807.5,12.6207,6.8234,5.5855,3.8662,5.886,54.8481,16.0017,2.4939,0.99999964,-18.812256,0.775,0.775,2.8129923,0.7750002,82.42066571448132,68.92416638290544
9807.75,12.479,6.5483,5.337,3.7526,5.8145,55.003,16.4409,2.4529,0.99999976,-19.28923,0.775,0.775,2.8129947,0.77500015,82.89026319391496,68.40473908548753
9808.0,12.3372,6.091,4.9133,3.599,5.2401,55.1579,16.7748,2.4098,0.99999976,-19.648983,0.775,0.775,2.8129945,0.77500015,83.23083148453003,67.83964831222191
9808.25,12.4317,5.5824,4.4362,3.4353,4.507,54.5265,16.7368,2.3696,0.99999976,-19.597221,0.775,0.775,2.8129945,0.77500015,83.19275799356474,67.29405152886241
9808.5,12.5262,5.1878,4.0514,3.3004,4.0192,53.8951,16.0011,2.3339,0.99999964,-18.773214,0.775,0.775,2.8129923,0.7750002,82.42000653476421,66.79376945984313
9808.75,12.6279,4.9233,3.766,3.1906,3.7645,52.3542,14.3911,2.3009,0.99999857,-16.980782,0.775,0.775,2.8129716,0.77500117,80.45339416757953,66.31747715020046
9809.0,12.7297,4.7231,3.5089,3.0654,3.46,50.8133,12.1288,2.2672,0.99998975,-14.4651785,0.775,0.775,2.8128228,0.7750083,76.80872948060728,65.81649961148506
9809.25,12.7697,4.6588,3.3222,2.9171,3.0645,50.7116,9.7495,2.23,0.9999213,-11.819052,0.775,0.775,2.8118489,0.77506495,71.1590452960616,65.24372442955394
9809.5,12.8097,4.5911,3.177,2.8073,2.7274,50.6098,7.7102,2.1886,0.999549,-9.548772,0.775,0.775,2.8074245,0.77537805,63.5881748166314,64.57196160011183
9809.75,12.8206,4.5045,3.2595,2.909,2.7116,50.803,6.1786,2.1454,0.9983242,-7.8407917,0.775,0.775,2.7951465,0.7764297,54.76084444208213,63.80955939347584
9810.0,12.8315,4.418,3.3421,3.0106,2.6959,50.9963,5.116,2.1044,0.99583274,-6.6531777,0.775,0.775,2.773552,0.7786227,45.78670952075901,63.000252477525876
9810.25,12.8351,4.2962,3.6258,3.24,2.754,52.3596,4.4147,2.0694,0.99239963,-5.8674645,0.775,0.775,2.747025,0.7817262,37.77549974018686,62.22450074866577
9810.5,12.8388,4.1744,3.9095,3.4694,2.8122,53.7228,3.9703,2.0427,0.98888284,-5.36849,0.775,0.775,2.722045,0.7849866,31.43981702231107,61.57112570710485
9810.75,12.757,4.313,4.0902,3.6563,2.8278,56.7341,3.7015,2.0245,0.9860129,-5.0661874,0.775,0.775,2.702793,0.7877031,26.981145943014678,61.091474592906515
9811.0,12.6752,4.4989,4.252,3.8355,2.8357,59.7455,3.5485,2.0135,0.9840629,-4.8939652,0.775,0.775,2.6901734,0.78957623,24.18843490129729,60.785883663604714
9811.25,12.568,4.6815,4.3754,3.9583,2.9002,61.767,3.4685,2.0078,0.98293936,-4.803926,0.775,0.775,2.6830504,0.7906654,22.64522433160653,60.620311380252026
9811.5,12.4607,4.8571,4.483,4.0554,2.9923,63.7886,3.4324,2.0059,0.98240936,-4.763458,0.775,0.775,2.6797252,0.79118174,21.928529013649396,60.55726889949703
9811.75,12.5298,5.0667,4.63,4.1724,3.0694,64.2743,3.4238,2.0077,0.9822881,-4.754357,0.775,0.775,2.678968,0.7913,21.754543117931203,60.586741108720254
9812.0,12.5989,5.3123,4.8205,4.3158,3.1246,64.76,3.4385,2.0151,0.9825287,-4.772425,0.775,0.775,2.6804726,0.79106534,22.045292645601815,60.743122660228146
9812.25,12.6697,5.6155,5.04,4.4873,3.2222,61.2753,3.4852,2.0332,0.98325527,-4.828529,0.775,0.775,2.6850445,0.79035854,22.958667305926976,61.12735867617568
9812.5,12.7406,6.03,5.3008,4.7076,3.4292,57.7906,3.5864,2.0712,0.9847258,-4.949814,0.775,0.775,2.694429,0.78893715,24.870931275210527,61.90917577095224
9812.75,12.6552,6.53,5.5742,4.9179,3.7226,53.9263,3.7807,2.1426,0.9871976,-5.182301,0.775,0.775,2.710641,0.786576,28.30320027276436,63.28871590432629
9813.0,12.5698,7.261,5.8563,5.0393,4.2529,50.0621,4.1285,2.2662,0.99066824,-5.597448,0.775,0.775,2.7345154,0.7833218,33.76491634872009,65.43456897680046
9813.25,12.4426,8.1393,6.2015,5.1289,4.9645,45.9337,4.7249,2.4647,0.9945715,-6.306107,0.775,0.775,2.763497,0.779753,41.512050748555126,68.36316674051747
9813.5,12.3153,9.2025,6.7842,5.2473,5.9873,41.8052,5.7269,2.764,0.99780864,-7.488511,0.775,0.775,2.7904255,0.77687865,51.275113254697594,71.89295749070848
9813.75,12.3807,10.4485,7.5934,5.4051,7.363,40.6707,7.4062,3.1871,0.99951553,-9.4513235,0.775,0.775,2.8070583,0.7754064,62.09853454739832,75.67047095381804
9814.0,12.4462,11.6862,8.3589,5.6055,8.9058,39.5363,10.2423,3.7411,0.999961,-12.727728,0.775,0.775,2.8123941,0.77503204,72.54138091882801,79.28331123313916
9814.25,12.5771,12.8833,9.0111,5.8902,10.7835,37.9821,15.0462,4.3954,0.9999994,-18.20929,0.775,0.775,2.8129873,0.77500045,81.30433380138717,82.36791980262774
9814.5,12.7079,13.9884,9.5812,6.1501,12.5807,36.4278,22.9826,5.0669,1.0,-27.167019,0.775,0.775,2.813,0.775,87.7603057801973,84.70465222999977
9814.75,12.7588,14.5881,9.6997,6.2737,13.9348,37.982,34.9614,5.6449,1.0,-40.582897,0.775,0.775,2.813,0.775,91.95398363978452,86.27079352764191
9815.0,12.8097,15.1877,9.8182,6.3972,15.2889,39.5363,49.7368,6.0518,1.0,-57.057472,0.775,0.775,2.813,0.775,94.34422808914049,87.19389312009416
9815.25,12.8025,14.1941,7.7506,5.7796,11.3899,39.1296,62.4567,6.2786,1.0,-71.21054,0.775,0.775,2.813,0.775,95.49607974202867,87.6564843092705
9815.5,12.7952,13.1437,6.5188,5.4525,9.056,38.7229,67.5848,6.3569,1.0,-76.91329,0.775,0.775,2.813,0.775,95.83782157562,87.8085233972826
9815.75,12.7843,11.8404,6.4112,5.4131,7.6252,40.4851,62.9653,6.3101,1.0,-71.78182,0.775,0.775,2.813,0.775,95.53245999977705,87.7181031020405
9816.0,12.7734,10.5133,6.6008,5.4404,6.0551,42.2472,50.6209,6.1303,1.0,-58.05624,0.775,0.775,2.813,0.775,94.44300681386467,87.35787846992574
9816.25,12.8207,9.5971,6.8913,5.5064,4.7216,42.0044,35.9296,5.7933,1.0,-41.691643,0.775,0.775,2.813,0.775,92.1708007777421,86.62247810128697
9816.5,12.8679,8.3248,7.0108,5.0932,4.1525,41.7615,23.8041,5.2993,1.0,-28.133312,0.775,0.775,2.813,0.775,88.18270817312825,85.37542739308697
9816.75,12.8643,7.2257,6.2558,4.6849,3.751,45.0648,15.6672,4.7032,0.99999964,-18.971432,0.775,0.775,2.8129923,0.7750002,82.04534100307748,83.52185289639561
9817.0,12.8606,6.2822,5.4273,4.3389,3.3537,48.3681,10.7019,4.0975,0.99997544,-13.322633,0.775,0.775,2.8126037,0.77502006,73.71865078087153,81.0855384277381
9817.25,12.8243,5.5917,4.7303,4.0239,3.0071,52.4781,7.7576,3.5639,0.9996655,-9.931195,0.775,0.775,2.808737,0.7752796,63.793737243915125,78.24631494860171
9817.5,12.7879,4.9747,4.0185,3.6541,2.707,56.588,6.0129,3.1431,0.9983999,-7.896444,0.775,0.775,2.7958639,0.7763642,53.50223907256015,75.29941117788931
9817.75,12.8324,6.5247,3.9226,3.5437,2.7019,59.6744,4.9785,2.8394,0.9959188,-6.6770735,0.775,0.775,2.7742693,0.77854615,44.274995632771216,72.58061018176186
9818.0,12.877,8.0747,3.8268,3.4334,2.6968,62.7607,4.38,2.6378,0.99296063,-5.965343,0.775,0.775,2.751206,0.7812137,37.18707942527178,70.38389185035516
9818.25,12.8743,8.4268,4.2776,3.7868,3.0025,61.129,4.067,2.5188,0.99062234,-5.589871,0.775,0.775,2.7342007,0.7833646,32.77106673177584,68.89929355317228
9818.5,12.8715,8.7789,4.7285,4.1402,3.3081,59.4972,3.9635,2.4659,0.9896651,-5.462464,0.775,0.775,2.7274737,0.78425515,31.18522175326539,68.19598738877141
9818.75,12.8552,12.0652,6.3985,5.261,4.1033,54.7815,4.0434,2.4696,0.99034554,-5.551912,0.775,0.775,2.7322412,0.78362143,32.42713672362267,68.26929744100121
9819.0,12.8388,15.3516,8.0684,6.3819,4.8984,50.0658,4.3229,2.5293,0.99246114,-5.876028,0.775,0.775,2.7474947,0.7816701,36.44325111451107,69.09539819173776
9819.25,12.7916,20.8885,12.2814,8.71,7.0728,46.3856,4.8636,2.6532,0.9953412,-6.5050564,0.775,0.775,2.769589,0.77906185,43.05475476404016,70.63689680816935
9819.5,12.7443,26.4253,16.4944,11.0381,9.2471,42.7054,5.787,2.8572,0.9979539,-7.5774803,0.775,0.775,2.79174,0.7767518,51.758425079604095,72.81423014585134
9819.75,12.7443,22.9794,16.2338,11.0906,9.9396,42.414,7.3045,3.1621,0.9994692,-9.332604,0.775,0.775,2.8065534,0.77544576,61.57774845916833,75.47687425140201
9820.0,12.7443,19.5334,15.9731,11.143,10.632,42.1225,9.7587,3.5885,0.99993944,-12.155104,0.775,0.775,2.8120935,0.7750499,71.18372840314149,78.40184130275982
9820.25,12.7752,16.7535,13.5564,9.4685,10.1828,43.0587,13.637,4.1452,0.999998,-16.587324,0.775,0.775,2.8129606,0.7750016,79.37258469828537,81.30363829287968
9820.5,12.8061,14.0457,10.9067,7.6074,9.6101,43.9948,19.4181,4.8115,1.0,-23.154884,0.775,0.775,2.813,0.775,85.513515927097,83.89275743202448
9820.75,12.8442,11.7103,8.5808,6.2763,8.0421,44.517,27.0266,5.5211,1.0,-31.75832,0.775,0.775,2.813,0.775,89.59173568351041,85.9629425991534
9821.0,12.8824,9.4636,6.3504,5.0895,6.233,45.0392,35.1411,6.1698,1.0,-40.907986,0.775,0.775,2.813,0.775,91.99512831482117,87.43881525887157
9821.25,12.9006,7.9015,5.0534,4.259,5.1066,45.6204,41.6864,6.6573,1.0,-48.279694,0.775,0.775,2.813,0.775,93.2519959416971,88.35864425280306
9821.5,12.9188,6.6337,4.1607,3.5708,4.3105,46.2016,45.5981,6.9271,1.0,-52.68011,0.775,0.775,2.813,0.775,93.83088338382439,88.81205733772947
9821.75,12.9879,5.8452,3.7183,3.2085,3.8052,45.3402,47.3038,6.9592,1.0,-54.578396,0.775,0.775,2.813,0.775,94.05333194424047,88.86366283253618
9822.0,13.0569,5.3518,3.53,3.0573,3.4513,44.4788,47.6531,6.7387,1.0,-54.912666,0.775,0.775,2.813,0.775,94.09692136763321,88.49926579075871
9822.25,12.9152,5.2428,3.5451,3.1142,3.2818,44.4526,47.1864,6.2565,1.0,-54.27972,0.775,0.775,2.813,0.775,94.03853660427501,87.61288298316722
9822.5,12.7734,5.4991,3.7247,3.3538,3.2847,44.4263,46.1199,5.5546,1.0,-52.929256,0.775,0.775,2.813,0.775,93.90068069583765,86.04760061645948
9822.75,12.7371,5.4858,4.0157,3.6681,3.3911,43.3595,44.5465,4.7507,1.0,-50.99249,0.775,0.775,2.813,0.775,93.68525032547927,83.68661510602348
9823.0,12.7007,4.7507,4.4475,4.04,3.6186,42.2926,42.558,3.9856,1.0,-48.604923,0.775,0.775,2.813,0.775,93.39019699290291,80.55499859097395
9823.25,12.6061,3.8861,4.6913,4.2474,3.7182,43.3909,40.2147,3.3522,1.0,-45.855686,0.775,0.775,2.813,0.775,93.0050455088304,76.88085507552825
9823.5,12.5116,3.2258,4.0429,3.7394,3.1852,44.4891,37.4096,2.8762,1.0,-42.63236,0.775,0.775,2.813,0.775,92.48053985137405,73.05472581329037
9823.75,12.5116,2.6484,3.237,3.0994,2.5598,46.8196,33.7866,2.5411,1.0,-38.53626,0.775,0.775,2.813,0.775,91.67421414477818,69.50139797103057
9824.0,12.5116,2.1976,2.6933,2.6472,2.197,49.1501,28.9792,2.3151,1.0,-33.15356,0.775,0.775,2.813,0.775,90.29303789007159,66.52412525773651
9824.25,12.5298,1.859,2.3224,2.324,1.9905,53.0357,23.2056,2.1656,1.0,-26.718273,0.775,0.775,2.813,0.775,87.87792617402533,64.21315219070271
9824.5,12.548,1.7151,2.118,2.141,1.8835,56.9213,17.4576,2.0642,0.9999999,-20.322899,0.775,0.775,2.8129973,0.7750001,83.88668922901196,62.4551838306641
9824.75,12.6171,1.7651,2.0781,2.1197,1.8784,61.1469,12.7273,1.9898,0.99999344,-15.062014,0.775,0.775,2.812883,0.77500534,77.89882457207705,61.051093548287675
9825.0,12.6861,1.9288,2.1297,2.269,1.9423,65.3726,9.3379,1.9286,0.99988174,-11.290542,0.775,0.775,2.8113322,0.7750979,69.89331406633653,59.81033357930582
9825.25,12.6097,2.2697,2.3055,2.6238,2.1136,68.1461,7.0933,1.8747,0.99919087,-8.789709,0.775,0.775,2.8036118,0.7756829,60.475212448774286,58.6236237169692
9825.5,12.5334,2.6953,2.4741,2.8624,2.3352,70.9196,5.6624,1.8277,0.9972409,-7.192433,0.775,0.775,2.7853942,0.77737594,50.80894688220643,57.466983831691266
9825.75,12.5043,3.3291,2.6366,2.8597,2.6862,72.5224,4.7692,1.789,0.9940678,-6.1931324,0.775,0.775,2.7595737,0.7802075,42.1375975416459,56.388624104925746
9826.0,12.4753,4.0349,2.8409,2.9371,3.1026,74.1253,4.2244,1.7599,0.9905434,-5.5822997,0.775,0.775,2.7336092,0.7834372,35.29000095814966,55.4839938382844
9826.25,12.4426,4.9875,3.2048,3.3246,3.7759,71.5345,3.9067,1.7399,0.9875924,-5.2253647,0.775,0.775,2.713263,0.78620166,30.548467125180927,54.81339985834154
9826.5,12.4099,5.7772,3.5412,3.6716,4.4292,68.9436,3.7403,1.7269,0.985694,-5.03781,0.775,0.775,2.7006862,0.78800744,27.79493045064914,54.36866997609411
9826.75,12.4099,5.0598,3.623,3.6433,4.8978,64.9409,3.6815,1.7177,0.98494405,-4.970429,0.775,0.775,2.695813,0.78872657,26.774061100162054,54.082402734933574
9827.0,12.4099,4.3423,3.7048,3.6151,5.3664,60.9382,3.7121,1.709,0.98530245,-5.0022597,0.775,0.775,2.698135,0.7883825,27.31513431374682,53.86878463383513
9827.25,12.4208,3.9173,3.4354,3.3251,5.1581,56.576,3.8371,1.6974,0.9867399,-5.1380267,0.775,0.775,2.7075682,0.7870099,29.437122601961462,53.63438819088784
9827.5,12.4317,3.4922,3.1659,3.035,4.9499,52.2137,4.0822,1.6802,0.98917854,-5.4055686,0.775,0.775,2.724063,0.7847091,33.26973397636816,53.29668515921349
9827.75,12.4825,3.1137,2.9728,2.9351,4.5913,52.1818,4.4914,1.6561,0.9923063,-5.8533425,0.775,0.775,2.7463236,0.7818114,38.853729672034234,52.79201641512352
9828.0,12.5334,2.7357,2.7806,2.8376,4.2309,52.1498,5.1222,1.6253,0.99546576,-6.5451303,0.775,0.775,2.770568,0.7789501,45.9105873651569,52.073457504663956
9828.25,12.5661,2.5903,2.6759,2.7901,3.8681,54.7809,6.0281,1.5895,0.997886,-7.5406375,0.775,0.775,2.7911124,0.77681094,53.69830588505309,51.128597415517284
9828.5,12.5989,2.4507,2.5734,2.7439,3.5053,57.412,7.2056,1.5503,0.99921846,-8.8363695,0.775,0.775,2.8038955,0.7756594,61.087272767288994,49.96714298243616
9828.75,12.6534,2.2932,2.563,2.8271,3.3469,61.8111,8.4865,1.5088,0.99973553,-10.246159,0.775,0.775,2.8095462,0.7752205,66.8939346936486,48.620061416767555
9829.0,12.7079,2.1349,2.5562,2.9153,3.1963,66.2102,9.4687,1.4649,0.9998845,-11.324295,0.775,0.775,2.8113668,0.7750957,70.30884074378183,47.08883191906265
9829.25,12.7133,2.0818,2.3677,2.6088,2.7248,70.6301,9.7345,1.4183,0.99990714,-11.607725,0.775,0.775,2.8116608,0.7750768,71.11653637473356,45.35170228123404
9829.5,12.7188,2.0342,2.1698,2.282,2.2367,75.05,9.265,1.3701,0.99986017,-11.075775,0.775,0.775,2.8110578,0.77511597,69.65938687517523,43.426321670179185
9829.75,12.7242,1.9073,1.9353,2.014,1.9307,76.1439,8.4261,1.3229,0.9997117,-10.13462,0.775,0.775,2.809267,0.7752406,66.65993705192933,41.398397451878424
9830.0,12.7297,1.775,1.6986,1.7503,1.6368,77.2378,7.5807,1.2803,0.99940264,-9.187365,0.775,0.775,2.8058314,0.77550226,62.987172261894955,39.428082129214694
9830.25,12.6425,1.7537,1.573,1.6027,1.5221,78.1603,6.9014,1.2452,0.99892753,-8.426013,0.775,0.775,2.8009465,0.7759087,59.41480751622399,37.68802533148188
9830.5,12.5553,1.7412,1.4563,1.4643,1.4215,79.0829,6.417,1.2191,0.99837226,-7.882847,0.775,0.775,2.79559,0.776388,56.434627959192106,36.314659214090184
9830.75,12.479,1.7638,1.4371,1.4281,1.3944,77.1133,6.0897,1.2017,0.99784255,-7.5158963,0.775,0.775,2.790716,0.77684885,54.17317876338622,35.354177196103024
9831.0,12.4026,1.7896,1.4268,1.4014,1.3739,75.1438,5.8536,1.1915,0.9973578,-7.251757,0.775,0.775,2.7864068,0.7772732,52.398408578526244,34.765155006245415
9831.25,12.4298,1.7734,1.4501,1.419,1.4009,75.5968,5.6269,1.1869,0.99679357,-6.9993806,0.775,0.775,2.7815373,0.77777,50.56714541954154,34.47047073765365
9831.5,12.4571,1.7526,1.4769,1.4412,1.4329,76.0499,5.3196,1.1865,0.995837,-6.6586757,0.775,0.775,2.773569,0.7786187,47.861322147235434,34.376848432216974
9831.75,12.4571,1.7493,1.5077,1.4506,1.4837,75.5679,4.8643,1.1895,0.99387854,-6.154742,0.775,0.775,2.7581043,0.7803785,43.29904972265649,34.394407693254394
9832.0,12.4571,1.7485,1.5388,1.4583,1.5367,75.0859,4.2634,1.196,0.9898371,-5.490267,0.775,0.775,2.7286148,0.7840935,35.99908976101454,34.440342877620836
9832.25,12.5171,1.734,1.5531,1.4832,1.5561,73.947,3.6015,1.206,0.98230195,-4.759019,0.775,0.775,2.67899,0.79128474,25.614608156669476,34.387666669057964
9832.5,12.5771,1.7175,1.5649,1.5106,1.5706,72.808,2.9878,1.2191,0.97056705,-4.081939,0.775,0.775,2.6100616,0.80312634,12.64269209760317,34.12137354244582
9832.75,12.5717,1.7055,1.5575,1.516,1.5708,73.2442,2.4903,1.2343,0.95583004,-3.5341597,0.775,0.775,2.5326462,0.8191141,1.700444894158085,33.63735809672316
9833.0,12.5662,1.6944,1.5472,1.5177,1.5689,73.6805,2.1236,1.2497,0.94074595,-3.131405,0.775,0.775,2.46077,0.8368599,15.877278759601216,33.03513788285996
9833.25,12.5862,1.6919,1.5315,1.5119,1.553,72.5123,1.8708,1.2637,0.927706,-2.854561,0.775,0.775,2.4032693,0.85345036,28.46211732542614,32.464164128039016
9833.5,12.6061,1.6909,1.515,1.5049,1.5347,71.344,1.7061,1.2747,0.91786194,-2.674647,0.775,0.775,2.3622553,0.86683047,38.4593713647574,31.997295977265594
9833.75,12.6171,1.6796,1.4898,1.483,1.5023,73.2382,1.6052,1.2819,0.91124946,-2.5645373,0.775,0.775,2.3357406,0.87627137,45.51087504695129,31.642767214832745
9834.0,12.628,1.6662,1.463,1.4583,1.4673,75.1324,1.5485,1.2853,0.9073158,-2.502507,0.775,0.775,2.3203363,0.88207257,49.84412927723023,31.372242438360054
9834.25,12.6789,1.6545,1.4374,1.4399,1.4342,75.1488,1.5213,1.2843,0.90533143,-2.4721184,0.775,0.775,2.3126655,0.88505363,52.01902731176601,31.086690442766123
9834.5,12.7297,1.6433,1.4121,1.4229,1.4016,75.1652,1.5141,1.2781,0.9047036,-2.462651,0.775,0.775,2.3102493,0.8860041,52.58234783787606,30.678030646338854
9834.75,12.7152,1.6296,1.392,1.3974,1.3768,76.3335,1.5219,1.2649,0.9050624,-2.4681304,0.775,0.775,2.311622,0.88545954,51.890525288991974,29.99766445770613
9835.0,12.7007,1.6153,1.3731,1.3698,1.3537,77.5018,1.5431,1.2433,0.9062595,-2.486447,0.775,0.775,2.316227,0.8836525,50.102194234237295,28.92684724050354
9835.25,12.6862,1.6126,1.3793,1.3663,1.3475,78.2083,1.5775,1.2131,0.9082492,-2.517332,0.775,0.775,2.3239377,0.8806795,47.31775939747952,27.402564654021283
9835.5,12.6716,1.613,1.3919,1.3692,1.3455,78.9148,1.6243,1.1762,0.910959,-2.5603535,0.775,0.775,2.3345513,0.87668985,43.726610501822535,25.464219411322297
9835.75,12.668,1.6237,1.4164,1.386,1.361,79.8376,1.6811,1.1366,0.91422725,-2.6138117,0.775,0.775,2.3475275,0.87196666,39.642347508612524,23.282891076655325
9836.0,12.6643,1.6372,1.4438,1.4062,1.3809,80.7605,1.7434,1.0986,0.9177636,-2.6737502,0.775,0.775,2.3617892,0.8669612,35.470300936789165,21.084909779374858
9836.25,12.697,1.6223,1.4348,1.3922,1.368,81.4359,1.8067,1.0651,0.92129,-2.7358758,0.775,0.775,2.376248,0.8620751,31.524208935795517,19.061581972741973
9836.5,12.7297,1.5987,1.4147,1.3679,1.3449,82.1113,1.8693,1.0371,0.9247081,-2.7985454,0.775,0.775,2.3904963,0.85743594,27.88189450421469,17.32369668342811
9836.75,12.6607,1.5628,1.3737,1.3294,1.3058,82.0178,1.9342,1.0128,0.92816657,-2.8646517,0.775,0.775,2.4051547,0.8528359,24.348811138848493,15.794244309737213
