DEPTH,CAL,AT10,AT30,AT60,AT90,GR,Rv,Rh,Rvsh,Rhsh,WNAME,WIDX,Csh_pred,Rss_pred,Rv_sim,Rh_sim,Rv_err,Rh_err
6324.75,10.0709,0.6224,0.5734,0.55,0.5605,48.5022,1.5025,0.5511,2.78,0.58,AkerBP,2.0,0.4580528,0.60290927,1.6001317965984343,0.5921949776687602,6.497956512374999,7.45690032095085
6325.0,10.4051,0.6174,0.5621,0.549,0.5538,47.8578,1.5023,0.5511,2.78,0.58,AkerBP,2.0,0.45800814,0.6028831,1.6000203591585158,0.5921823366422801,6.504716711609921,7.4546065400617145
6325.25,10.8411,0.6018,0.5601,0.557,0.548,47.8742,1.5021,0.551,2.78,0.58,AkerBP,2.0,0.4579837,0.6028736,1.5999620181322096,0.5921779450606257,6.515013523214808,7.473311263271445
6325.5,11.1957,0.5942,0.5526,0.5563,0.5472,47.8906,1.5013,0.5505,2.78,0.58,AkerBP,2.0,0.45790586,0.60285234,1.5997809880971907,0.592168596318802,6.559714120907922,7.569227305867765
6325.75,11.4805,0.5824,0.5493,0.5712,0.544,47.8899,1.4984,0.5487,2.78,0.58,AkerBP,2.0,0.457615,0.60277104,1.5991036170721054,0.592132706840063,6.720743264288935,7.9155653071009775
6326.0,9.3924,0.5852,0.5496,0.5755,0.5408,47.8892,1.4922,0.545,2.78,0.58,AkerBP,2.0,0.45693,0.6025587,1.597496958374977,0.5920370439601409,7.056490978084505,8.630650267915753
6326.25,9.1477,0.5927,0.5565,0.5791,0.5494,47.711,1.4845,0.5402,2.78,0.58,AkerBP,2.0,0.45605668,0.6022963,1.5954526048898696,0.5919189670638045,7.474072407535851,9.574040552351818
6326.5,8.9932,0.6006,0.5672,0.5795,0.5627,47.5328,1.4785,0.5366,2.78,0.58,AkerBP,2.0,0.45529702,0.6020374,1.593657277226448,0.5917996861851342,7.788791154984645,10.28693369085618
6326.75,8.9307,0.6029,0.5771,0.5915,0.5756,48.2868,1.4758,0.5349,2.78,0.58,AkerBP,2.0,0.4549566,0.6019233,1.5928536295890807,0.5917471358669812,7.931537443358227,10.627619343238212
6327.0,8.9152,0.5998,0.5841,0.6003,0.5811,49.0409,1.4759,0.5343,2.78,0.58,AkerBP,2.0,0.455104,0.6020321,1.5932339930534363,0.5918012021566688,7.949996141570315,10.761969334955786
6327.25,8.9167,0.5992,0.5943,0.6093,0.5995,48.3501,1.4815,0.534,2.78,0.58,AkerBP,2.0,0.45657694,0.60286975,1.5968972265720367,0.5922081548086991,7.7892154284196184,10.900403522228299
6327.5,8.9748,0.608,0.6035,0.614,0.6147,47.6593,1.5019,0.5331,2.78,0.58,AkerBP,2.0,0.46159047,0.60573626,1.6093556785583496,0.593578534383598,7.1546493480491105,11.344688498142554
6327.75,9.0207,0.6182,0.6056,0.6062,0.6136,47.9194,1.5469,0.5313,2.78,0.58,AkerBP,2.0,0.47111836,0.61140776,1.6330713933706282,0.5961977344353788,5.570585905399722,12.214894491883838
6328.0,9.0289,0.6134,0.5806,0.5792,0.5925,48.1795,1.6088,0.529,2.78,0.58,AkerBP,2.0,0.48177436,0.6191039,1.6601682513952254,0.5996271165058171,3.192954462656973,13.351061721326483
6328.25,9.0269,0.5916,0.5346,0.54,0.559,47.523,1.6606,0.5273,2.78,0.58,AkerBP,2.0,0.48939675,0.6274084,1.6808797240257263,0.6032757807896886,1.2212287140627602,14.408454540050936
6328.5,9.023,0.5573,0.4982,0.4948,0.5249,46.8664,1.6861,0.5264,2.78,0.58,AkerBP,2.0,0.4929498,0.6328238,1.6912738913297651,0.605633516289976,0.3068555441412254,15.051959781530394
6328.75,9.0177,0.5525,0.4653,0.4663,0.4873,46.5216,1.6921,0.526,2.78,0.58,AkerBP,2.0,0.49381453,0.63430107,1.693878366947174,0.6062718097404882,0.10509821802340508,15.260800330891291
6329.0,9.036,0.5507,0.4616,0.4712,0.497,46.1768,1.6851,0.5252,2.78,0.58,AkerBP,2.0,0.49307546,0.63281566,1.6915395337343215,0.6056230993628168,0.38214549488585187,15.312852125441124
6329.25,9.0396,0.5428,0.4933,0.4932,0.5237,45.4898,1.657,0.5225,2.78,0.58,AkerBP,2.0,0.48993784,0.6275153,1.6820990169048309,0.6033005390622593,1.5147264275697556,15.464218002346291
6329.5,9.0575,0.5333,0.4927,0.4906,0.5254,44.8028,1.6002,0.5168,2.78,0.58,AkerBP,2.0,0.48308617,0.6195478,1.6632323551177977,0.5997909007953435,3.9390298161353323,16.058610835012274
6329.75,9.086,0.5249,0.5145,0.512,0.5427,44.84,1.5326,0.5097,2.78,0.58,AkerBP,2.0,0.47300056,0.6121378,1.6375378280878066,0.5965040201727191,6.847046071238849,17.030414002887785
6330.0,9.0835,0.5262,0.5178,0.5167,0.5672,44.8772,1.4839,0.5043,2.78,0.58,AkerBP,2.0,0.46341726,0.60653144,1.613754282593727,0.5939408046037452,8.750878266306826,17.77529339753029
6330.25,9.0972,0.528,0.5192,0.5191,0.5469,44.8648,1.4619,0.5018,2.78,0.58,AkerBP,2.0,0.45818245,0.603668,1.6008251178264616,0.5925883623705459,9.503052043673415,18.092539332512132
6330.5,9.1102,0.5234,0.5093,0.5108,0.5333,44.8524,1.4558,0.5011,2.78,0.58,AkerBP,2.0,0.45661452,0.6028272,1.596955924630165,0.5921849717666923,9.696106926100084,18.177004942465032
6330.75,9.1615,0.52,0.5041,0.5046,0.5225,43.608,1.4553,0.5009,2.78,0.58,AkerBP,2.0,0.45651475,0.60276425,1.5967044991254806,0.5921542512481014,9.716518870712608,18.218057745678053
6331.0,9.1589,0.5203,0.4977,0.5005,0.511,42.3635,1.4585,0.5004,2.78,0.58,AkerBP,2.0,0.45753565,0.6032493,1.5991903907060623,0.592384764594712,9.646238649712883,18.382247121245417
6331.25,9.1508,0.5136,0.4879,0.4925,0.4983,42.1852,1.4703,0.4986,2.78,0.58,AkerBP,2.0,0.46117103,0.6049644,1.6080277848243711,0.5931897227709725,9.367325363828552,18.971063532084337
6331.5,9.1508,0.5091,0.4838,0.4864,0.4905,42.0068,1.4959,0.495,2.78,0.58,AkerBP,2.0,0.46838424,0.60833913,1.6255108195543289,0.5947284720845041,8.66440400791021,20.147166077677593
6331.75,9.1431,0.5093,0.4798,0.4844,0.4843,42.2951,1.53,0.4904,2.78,0.58,AkerBP,2.0,0.47682536,0.61232406,1.6459269261360168,0.5964733742208396,7.576923276863839,21.629970273417527
6332.0,9.177,0.5103,0.4785,0.4808,0.4809,42.5834,1.5578,0.4869,2.78,0.58,AkerBP,2.0,0.48287606,0.61541617,1.6606418776512144,0.5977899933202205,6.601738198177835,22.774695691152296
6332.25,9.1477,0.511,0.4779,0.4778,0.479,43.0558,1.5712,0.4853,2.78,0.58,AkerBP,2.0,0.48557138,0.61694753,1.66726390004158,0.5984365788133692,6.114046591241101,23.312709419610382
6332.5,9.1477,0.5107,0.477,0.4785,0.4783,43.5283,1.5752,0.4849,2.78,0.58,AkerBP,2.0,0.48633564,0.6174211,1.669160290956497,0.5986370870563191,5.964975301961475,23.45578202852529
6332.75,9.1472,0.511,0.48,0.4796,0.4799,43.479,1.5762,0.4851,2.78,0.58,AkerBP,2.0,0.48645374,0.6175565,1.6694852298498153,0.5986980474565848,5.918362507918744,23.417449485999768
6333.0,9.1538,0.5115,0.4832,0.4804,0.4855,43.4297,1.5777,0.4862,2.78,0.58,AkerBP,2.0,0.48643988,0.61779815,1.6695793545246123,0.598815167064669,5.82362645145542,23.162313258878843
6333.25,9.1431,0.5113,0.4853,0.4836,0.4899,43.6354,1.5806,0.4887,2.78,0.58,AkerBP,2.0,0.48632407,0.61825806,1.6695651960372924,0.5990414217109712,5.628571177862353,22.578559793527965
6333.5,9.1569,0.5146,0.4866,0.4811,0.4952,43.8412,1.5844,0.4918,2.78,0.58,AkerBP,2.0,0.48621354,0.6188063,1.6696079021692276,0.5993099849189192,5.377928690307219,21.860509336909143
6333.75,9.1844,0.5158,0.4883,0.4816,0.4986,44.5,1.5874,0.4943,2.78,0.58,AkerBP,2.0,0.48611355,0.6192028,1.6695955967903136,0.5995049122388492,5.178001561692934,21.28361566636641
6334.0,9.1699,0.5177,0.4895,0.4883,0.5001,45.1588,1.5888,0.4955,2.78,0.58,AkerBP,2.0,0.4860592,0.6193764,1.6695673525333403,0.5995906867417156,5.083544343739951,21.007202167853798
6334.25,9.1569,0.5172,0.4861,0.4865,0.4978,45.0067,1.5892,0.4958,2.78,0.58,AkerBP,2.0,0.48605356,0.61942524,1.6695802742242811,0.5996144288775397,5.05790801814002,20.938771455736116
6334.5,9.1541,0.5164,0.4843,0.4852,0.497,44.8545,1.5891,0.4959,2.78,0.58,AkerBP,2.0,0.4860148,0.6194112,1.6694893175363539,0.5996091933274533,5.058795389613865,20.913327954719364
6334.75,9.1584,0.5127,0.4843,0.4833,0.4953,45.8071,1.5877,0.4958,2.78,0.58,AkerBP,2.0,0.485816,0.6192318,1.6689675867557525,0.5995305750070412,5.118573203738277,20.921858613763856
6335.0,9.1722,0.5091,0.4836,0.4849,0.4955,46.7596,1.5792,0.4954,2.78,0.58,AkerBP,2.0,0.48453864,0.6181621,1.6656560844182968,0.5990633397680021,5.4746760649884045,20.925179605975387
6335.25,9.1689,0.5033,0.4791,0.4834,0.4938,47.7394,1.5504,0.4939,2.78,0.58,AkerBP,2.0,0.47991264,0.6147289,1.6538698935508727,0.5975575462180799,6.673754743993335,20.98755744443812
6335.5,9.1921,0.5019,0.4769,0.4827,0.4915,48.7192,1.4927,0.4909,2.78,0.58,AkerBP,2.0,0.46856073,0.60791975,1.6256712800264357,0.5945103468875857,8.908104778350356,21.10620225862411
6335.75,9.1946,0.5026,0.4774,0.484,0.4921,50.0315,1.4247,0.487,2.78,0.58,AkerBP,2.0,0.45006275,0.5983455,1.5802269279956818,0.5899472754589662,10.916468589575466,21.139070936132693
6336.0,9.189,0.5046,0.4798,0.4851,0.4933,51.3439,1.3759,0.484,2.78,0.58,AkerBP,2.0,0.4322269,0.58977216,1.5364475500583648,0.5855082575935526,11.66854786382476,20.97278049453567
6336.25,9.2043,0.5074,0.4846,0.4853,0.4938,51.7401,1.354,0.4826,2.78,0.58,AkerBP,2.0,0.42281666,0.5854278,1.5133295339345931,0.5831204840671027,11.76732156090052,20.828944066950424
6336.5,9.1946,0.5124,0.4882,0.4865,0.495,52.1363,1.3478,0.4822,2.78,0.58,AkerBP,2.0,0.4199896,0.58414406,1.5063806879520416,0.5823963957990087,11.765891671764466,20.779011986521915
6336.75,9.1951,0.5171,0.4932,0.4925,0.4984,51.3513,1.3467,0.4823,2.78,0.58,AkerBP,2.0,0.4194445,0.5839143,1.505050365924835,0.582266050199801,11.75839948948059,20.726943852332788
6337.0,9.1992,0.5215,0.4955,0.4973,0.5037,50.5663,1.346,0.4827,2.78,0.58,AkerBP,2.0,0.41902596,0.58376735,1.5040458393096923,0.5821828031088512,11.741889993290652,20.609654673472374
6337.25,9.189,0.5259,0.4991,0.4983,0.5039,49.854,1.3442,0.4842,2.78,0.58,AkerBP,2.0,0.4178491,0.5833775,1.5012342160940169,0.5819614153926357,11.682355013689689,20.190296446227933
6337.5,9.1913,0.5296,0.5021,0.499,0.504,49.1418,1.3405,0.4874,2.78,0.58,AkerBP,2.0,0.41539943,0.5825154,1.4953492510318755,0.5814678517585972,11.551603956126485,19.299928551209923
6337.75,9.1768,0.5341,0.5062,0.5045,0.5044,48.1709,1.3357,0.4917,2.78,0.58,AkerBP,2.0,0.41217992,0.58127075,1.4875427824258804,0.580746326093862,11.368030427931446,18.109889382522265
6338.0,9.0546,0.5385,0.5096,0.5103,0.5085,47.1999,1.3319,0.495,2.78,0.58,AkerBP,2.0,0.40964296,0.58019817,1.4813315230607986,0.5801169617195352,11.219425111554813,17.195345801926305
6338.25,8.9075,0.5413,0.5127,0.5156,0.5146,46.9284,1.3302,0.4966,2.78,0.58,AkerBP,2.0,0.40848166,0.579683,1.4784721314907072,0.5798124690057745,11.146604382100975,16.756437576676312
6338.5,8.8402,0.5425,0.514,0.5168,0.5181,46.6569,1.3297,0.4971,2.78,0.58,AkerBP,2.0,0.40813422,0.5795257,1.477614562511444,0.5797191869087118,11.12390482901737,16.62023474325324
6338.75,8.8372,0.5419,0.5103,0.5101,0.5122,46.701,1.3296,0.4972,2.78,0.58,AkerBP,2.0,0.40806466,0.579494,1.4774427366256713,0.5797003592057813,11.119339397237619,16.592992599714677
6339.0,8.9611,0.5415,0.5083,0.5091,0.5111,46.7451,1.3291,0.4972,2.78,0.58,AkerBP,2.0,0.40781286,0.5793798,1.476821053624153,0.5796325369810293,11.11436713747296,16.57935176609601
6339.25,9.0024,0.5392,0.5061,0.5058,0.5077,46.7302,1.3268,0.4972,2.78,0.58,AkerBP,2.0,0.40664852,0.57885265,1.4739459693431853,0.5793186689673006,11.09029012233836,16.516224651508566
6339.5,9.0712,0.5391,0.5068,0.5053,0.5078,46.7154,1.3189,0.4974,2.78,0.58,AkerBP,2.0,0.40254122,0.5769995,1.4637980091571807,0.5782035728537949,10.986277136794357,16.245189556452523
6339.75,9.1571,0.5396,0.5084,0.5071,0.5097,47.1264,1.3024,0.4978,2.78,0.58,AkerBP,2.0,0.3936246,0.57301456,1.441738337278366,0.5757440131129062,10.698582407736954,15.657696487124593
6340.0,9.1385,0.5403,0.511,0.5093,0.512,47.5374,1.2817,0.4983,2.78,0.58,AkerBP,2.0,0.38181752,0.5678157,1.4124664247035978,0.5724069794603655,10.202576632878035,14.871960557970185
6340.25,9.1276,0.5423,0.5122,0.5096,0.5131,46.6895,1.2661,0.4987,2.78,0.58,AkerBP,2.0,0.37249404,0.5637694,1.3893020832538605,0.5697079290356192,9.730833524513113,14.238606183200162
6340.5,9.1293,0.5408,0.5113,0.5064,0.5108,45.8416,1.2589,0.4989,2.78,0.58,AkerBP,2.0,0.36807635,0.5618689,1.378310517668724,0.5684091446662307,9.485306034532062,13.93248039010437
6340.75,9.1814,0.5391,0.5091,0.5042,0.5086,44.7591,1.2568,0.4989,2.78,0.58,AkerBP,2.0,0.3667846,0.5613189,1.375096953511238,0.5680293982312039,9.412551998029771,13.856363646262556
6341.0,9.2028,0.5379,0.507,0.5011,0.506,43.6766,1.2565,0.4989,2.78,0.58,AkerBP,2.0,0.36659953,0.56124014,1.3746364539861677,0.567974928161435,9.402025784812398,13.8454456126348
6341.25,9.2308,0.5359,0.5058,0.5004,0.506,43.6337,1.2565,0.4988,2.78,0.58,AkerBP,2.0,0.3666153,0.56125295,1.3746795666217804,0.5679835034011879,9.405456953583798,13.869988653004778
6341.5,9.2441,0.5349,0.505,0.4997,0.5067,43.5908,1.2569,0.4983,2.78,0.58,AkerBP,2.0,0.36694103,0.5614214,1.375508917570114,0.5680987760933567,9.436623245295104,14.007380311731218
6341.75,9.2476,0.5332,0.5039,0.4997,0.5069,43.5085,1.2584,0.4963,2.78,0.58,AkerBP,2.0,0.36818457,0.5620566,1.3786691343784332,0.5685324552619411,9.557305656264562,14.55419207373384
6342.0,9.2425,0.5316,0.5029,0.4997,0.5073,43.4262,1.2616,0.4923,2.78,0.58,AkerBP,2.0,0.37080508,0.56331617,1.3852738177776336,0.5693894286807298,9.802934192900564,15.65903487319314
6342.25,9.2405,0.5312,0.5018,0.4996,0.5072,43.163,1.2657,0.4872,2.78,0.58,AkerBP,2.0,0.37417755,0.5647949,1.3936749011278151,0.570390073320089,10.110997955899112,17.075138201988697
6342.5,9.2502,0.5287,0.5,0.4984,0.5034,42.8998,1.2689,0.4833,2.78,0.58,AkerBP,2.0,0.37681025,0.5658338,1.4001543259620666,0.5710897757607802,10.343945619202984,18.164654616341863
6342.75,9.2431,0.5253,0.4982,0.4945,0.4991,42.7446,1.2705,0.4815,2.78,0.58,AkerBP,2.0,0.3781041,0.5663103,1.4033154261112213,0.5714097790922036,10.453791901709668,18.672851317176242
6343.0,9.2548,0.5213,0.4934,0.4912,0.4945,42.5895,1.2715,0.4809,2.78,0.58,AkerBP,2.0,0.37881863,0.5665805,1.405065039396286,0.5715903418534352,10.504525316263148,18.858461603958236
6343.25,9.2563,0.5162,0.4888,0.4861,0.491,42.0835,1.2745,0.4808,2.78,0.58,AkerBP,2.0,0.3806471,0.5673288,1.409575690627098,0.5720862520698783,10.598328020957082,18.986325305715116
6343.5,9.2655,0.5132,0.4866,0.4847,0.4888,41.5775,1.2851,0.4806,2.78,0.58,AkerBP,2.0,0.38697296,0.56993556,1.4251707565784453,0.5737885069584869,10.899599764877859,19.390034739593613
6343.75,9.264,0.5127,0.4871,0.4849,0.4881,42.0529,1.308,0.4803,2.78,0.58,AkerBP,2.0,0.40000626,0.57537645,1.4572396498918532,0.5772170541790207,11.409759166043816,20.178441428070098
6344.0,9.2685,0.5143,0.4885,0.4865,0.4897,42.5284,1.3387,0.4798,2.78,0.58,AkerBP,2.0,0.41608828,0.582207,1.4966829323768616,0.5812866583518518,11.801220017693401,21.151867101261313
6344.25,9.2805,0.5174,0.4901,0.4884,0.491,42.1603,1.3635,0.4794,2.78,0.58,AkerBP,2.0,0.42783207,0.58728427,1.5253983843326568,0.5841455457774014,11.873735557950637,21.84930032903659
6344.5,9.29,0.5205,0.4911,0.487,0.4884,41.7922,1.3756,0.4793,2.78,0.58,AkerBP,2.0,0.43312934,0.58961236,1.5383335357904433,0.5854101248353906,11.830004055717023,22.13856140942845
6344.75,9.2976,0.5217,0.4911,0.4856,0.4869,42.1576,1.3791,0.4792,2.78,0.58,AkerBP,2.0,0.43462706,0.59026426,1.54198264837265,0.585758849052117,11.810793152972952,22.2368215885052
6345.0,9.3014,0.5205,0.4921,0.4857,0.4869,42.5229,1.3801,0.4793,2.78,0.58,AkerBP,2.0,0.43502235,0.59045386,1.5429553639888762,0.5858602535527636,11.800258241350345,22.23247518313449
6345.25,9.3065,0.5189,0.4922,0.4875,0.4889,43.5145,1.3821,0.4794,2.78,0.58,AkerBP,2.0,0.4358294,0.5908274,1.5449331772327421,0.5860591991224772,11.78157710966949,22.24847708019966
6345.5,9.3083,0.5186,0.49,0.4855,0.4859,44.5061,1.3891,0.4801,2.78,0.58,AkerBP,2.0,0.43851766,0.5921285,1.5515487664937972,0.5867480925451403,11.694533618443398,22.21372475424708
6345.75,9.2996,0.5194,0.4922,0.4869,0.4872,45.3233,1.404,0.4814,2.78,0.58,AkerBP,2.0,0.44398293,0.59478647,1.5649839669466017,0.5881295280860941,11.466094511866224,22.170653943933132
6346.0,9.2991,0.5199,0.4942,0.4884,0.4883,46.1405,1.4236,0.4832,2.78,0.58,AkerBP,2.0,0.45055047,0.59807193,1.5811406582593917,0.5897921304106342,11.066357000519224,22.059629637962363
6346.25,9.2884,0.5194,0.4931,0.4902,0.4898,46.225,1.4393,0.4846,2.78,0.58,AkerBP,2.0,0.45535162,0.60053056,1.592955520749092,0.5910045504564655,10.67571185639491,21.957191592337086
6346.5,9.2866,0.521,0.4961,0.488,0.4866,46.3095,1.4468,0.4852,2.78,0.58,AkerBP,2.0,0.45752135,0.6016512,1.5982922857999802,0.5915480518969998,10.470851935304125,21.918394867477275
6346.75,9.2884,0.5232,0.5014,0.4861,0.4868,45.1734,1.449,0.4854,2.78,0.58,AkerBP,2.0,0.45813572,0.60197467,1.5998058772087096,0.5917041366263677,10.407582968164908,21.90031656909099
6347.0,9.2884,0.5273,0.5073,0.4943,0.4995,44.0373,1.4493,0.4854,2.78,0.58,AkerBP,2.0,0.4582251,0.6020176,1.600023768544197,0.5917246437859444,10.399763233574614,21.90454136504828
6347.25,9.2925,0.5312,0.509,0.5035,0.4981,43.1515,1.4488,0.4852,2.78,0.58,AkerBP,2.0,0.4581219,0.60193884,1.599756348133087,0.5916856895289977,10.419405586215273,21.946762062860195
6347.5,9.2869,0.5314,0.5049,0.4981,0.4931,42.2657,1.4457,0.4842,2.78,0.58,AkerBP,2.0,0.45741814,0.60145384,1.5979603731632233,0.5914467928930268,10.531948064136632,22.14927569042272
6347.75,9.2991,0.5249,0.4926,0.4866,0.4834,43.9092,1.4347,0.4807,2.78,0.58,AkerBP,2.0,0.45478997,0.599661,1.5912572687864304,0.5905566458157316,10.912195496370689,22.85347322981727
6348.0,9.2994,0.5109,0.4844,0.4835,0.4801,45.5528,1.412,0.4733,2.78,0.58,AkerBP,2.0,0.44878268,0.59557146,1.575905157327652,0.5884810771454719,11.608013975046175,24.335744167646723
6348.25,9.293,0.5026,0.4728,0.4749,0.4667,44.401,1.384,0.4642,2.78,0.58,AkerBP,2.0,0.44011396,0.58980554,1.553740701675415,0.585449432884502,12.26450156614271,26.12008463690263
6348.5,9.2856,0.5007,0.4655,0.4632,0.4613,43.2492,1.3629,0.4574,2.78,0.58,AkerBP,2.0,0.4325901,0.5849412,1.534501901268959,0.5827934186062866,12.590938533198248,27.414389725904385
6348.75,9.2747,0.4989,0.4725,0.4713,0.4682,43.8788,1.3531,0.4542,2.78,0.58,AkerBP,2.0,0.42880887,0.5825224,1.5248202872276306,0.5814380781342747,12.690879257086,28.013667576898886
6349.0,9.2318,0.4958,0.4744,0.4733,0.4706,44.5083,1.3504,0.4533,2.78,0.58,AkerBP,2.0,0.4277381,0.58183557,1.522074252963066,0.5810489951789544,12.712844561838413,28.181997612829118
6349.25,9.2107,0.4918,0.4706,0.4725,0.471,43.4455,1.3502,0.4531,2.78,0.58,AkerBP,2.0,0.42769033,0.58175766,1.5219246351718902,0.5810046239542789,12.718459129898546,28.228784805623235
6349.5,9.1737,0.4923,0.4794,0.4793,0.4772,42.3826,1.3517,0.4529,2.78,0.58,AkerBP,2.0,0.42845616,0.58200043,1.5237468582391738,0.5811416652424968,12.728183638320182,28.31566907540224
6349.75,9.148,0.4904,0.4751,0.4754,0.476,43.4295,1.3571,0.4523,2.78,0.58,AkerBP,2.0,0.43115032,0.5828827,1.530170533657074,0.5816363201715368,12.75296836320639,28.595250977567275
6350.0,9.1446,0.4894,0.4722,0.4729,0.4751,44.4765,1.3688,0.451,2.78,0.58,AkerBP,2.0,0.43680376,0.58470774,1.5436196494102477,0.5826420212942102,12.771745281286357,29.188918247053248
6350.25,9.1492,0.4886,0.468,0.4692,0.473,44.9496,1.3841,0.4493,2.78,0.58,AkerBP,2.0,0.44381726,0.58691573,1.5602443838119506,0.5838261721528393,12.726275833534464,29.941280247682904
6350.5,9.1416,0.4828,0.4658,0.4656,0.4702,45.4228,1.3962,0.448,2.78,0.58,AkerBP,2.0,0.44905043,0.58853257,1.5726119565963743,0.5846701590877604,12.635149448243387,30.506731939232235
6350.75,9.1584,0.4757,0.4575,0.4606,0.468,44.2823,1.4021,0.4474,2.78,0.58,AkerBP,2.0,0.45149794,0.5892865,1.5783891516923902,0.5850570871693221,12.573222430097022,30.768235844730025
6351.0,9.148,0.4738,0.4472,0.4504,0.4594,43.1419,1.4037,0.4472,2.78,0.58,AkerBP,2.0,0.4521607,0.58947587,1.5799447327852247,0.5851532035608435,12.555726493212566,30.84821188748738
6351.25,9.1492,0.4748,0.444,0.4463,0.4589,42.2888,1.404,0.4472,2.78,0.58,AkerBP,2.0,0.45227468,0.5895216,1.5802195250988005,0.5851767683268811,12.551248226410298,30.85348128955303
6351.5,9.1485,0.4771,0.4482,0.4504,0.4638,41.4356,1.4041,0.4472,2.78,0.58,AkerBP,2.0,0.45231253,0.5895367,1.580310708284378,0.5851845891829885,12.549726393018876,30.855230139308716
6351.75,9.1645,0.48,0.4574,0.46,0.4729,41.0895,1.4047,0.4474,2.78,0.58,AkerBP,2.0,0.45248803,0.58968294,1.5807751899957656,0.5852617996828526,12.53471844491817,30.8139918826224
6352.0,9.1518,0.4833,0.4629,0.4663,0.4795,40.7434,1.4082,0.4488,2.78,0.58,AkerBP,2.0,0.45343778,0.5905906,1.5833515125513076,0.5857409082978122,12.437971350043153,30.512680102008076
6352.25,9.1599,0.4868,0.4712,0.4717,0.4931,40.968,1.4206,0.4534,2.78,0.58,AkerBP,2.0,0.45672128,0.5935866,1.592168120741844,0.587303197136827,12.077158999144306,29.533126849763335
6352.5,9.1691,0.4914,0.4788,0.4815,0.4975,41.1926,1.4475,0.4637,2.78,0.58,AkerBP,2.0,0.46288043,0.599501,1.6088113248348235,0.590313869706571,11.14413297649903,27.305126095874694
6352.75,9.1676,0.4981,0.4817,0.4856,0.501,42.0396,1.4836,0.4775,2.78,0.58,AkerBP,2.0,0.46947756,0.60604614,1.6266687315702437,0.5935327358294711,9.6433493913618,24.300049388370912
6353.0,9.1602,0.5026,0.4858,0.4895,0.5049,42.8866,1.5129,0.4889,2.78,0.58,AkerBP,2.0,0.47361702,0.61029696,1.637905240058899,0.5955627776250738,8.262624103304846,21.816890493981145
6353.25,9.163,0.5065,0.4911,0.4943,0.509,42.8493,1.5272,0.4945,2.78,0.58,AkerBP,2.0,0.47531796,0.6120579,1.6425197041034698,0.5963896311164832,7.551054485559844,20.60457656551734
6353.5,9.1602,0.5138,0.4939,0.4984,0.5103,42.812,1.5309,0.4961,2.78,0.58,AkerBP,2.0,0.4756946,0.6124825,1.6435588705539703,0.5965887924807538,7.3589960516016975,20.25575337245592
6353.75,9.1569,0.5209,0.4981,0.5014,0.5144,42.4472,1.5293,0.4964,2.78,0.58,AkerBP,2.0,0.47530723,0.61229575,1.642621246576309,0.5965084256911936,7.410007622854177,20.16688672264173
6354.0,9.1546,0.5286,0.5042,0.5071,0.5158,42.0824,1.5215,0.4967,2.78,0.58,AkerBP,2.0,0.47364953,0.61138815,1.638550161719322,0.5961082506629258,7.693076682176933,20.013740822010444
6354.25,9.1645,0.5373,0.5094,0.5117,0.5225,40.6046,1.5051,0.4972,2.78,0.58,AkerBP,2.0,0.4699987,0.6094395,1.6296000605821608,0.5952394391886141,8.271879648007484,19.71831037582746
6354.5,9.1599,0.5425,0.5107,0.5118,0.5214,39.1268,1.4845,0.4979,2.78,0.58,AkerBP,2.0,0.46497983,0.6068621,1.6173274075984954,0.5940688174295654,8.947619238699591,19.31488600714308
6354.75,9.1574,0.5414,0.5075,0.5078,0.5164,38.2317,1.4687,0.4984,2.78,0.58,AkerBP,2.0,0.46078715,0.6047523,1.6070784562826155,0.5930893679148362,9.421832660353754,18.998669324806627
