DEPTH,CAL,AT10,AT30,AT60,AT90,GR,Rv,Rh,Rvsh,Rhsh,WNAME,WIDX,Csh_pred,Rss_pred,Rv_sim,Rh_sim,Rv_err,Rh_err,Csh_q,Rss_q
6400.25,9.0636,0.5649,0.5163,0.5138,0.524,33.9004,1.1173,0.5082,2.78,0.58,AkerBP,2.0,0.42342457,0.5846719,1.0226211115717887,0.5837339183013355,8.473900333680414,14.86302996877912,0.48536383472415684,0.2753971086304554
6400.5,9.0544,0.5812,0.5313,0.5296,0.5429,34.4613,1.0862,0.5291,2.78,0.58,AkerBP,2.0,0.39128783,0.55811715,0.9677413329482079,0.5620264139633877,10.905787797071644,6.2230984621787355,0.513862042836024,0.2525609508258911
6400.75,9.059,0.5862,0.5403,0.5403,0.5495,35.2518,1.0721,0.5396,2.78,0.58,AkerBP,2.0,0.3768043,0.54780924,0.9441103321313857,0.5532609066246996,11.938221049213164,2.5316728363046064,0.5278834237396798,0.24164671669172713
6401.0,9.1309,0.5862,0.5413,0.5403,0.5507,36.0422,1.0679,0.5426,2.78,0.58,AkerBP,2.0,0.37250984,0.54503965,0.9373130199313163,0.5508675750869864,12.228390305148771,1.5236961089175065,0.5318623554310379,0.23843631010045974
6401.25,9.1148,0.5835,0.5418,0.5415,0.5517,35.0965,1.0644,0.5428,2.78,0.58,AkerBP,2.0,0.3690115,0.54317844,0.9320937773585319,0.5492410591334558,12.43012238270087,1.1866358020368146,0.5322111535892013,0.23676104953567223
6401.5,9.1107,0.5786,0.5378,0.5389,0.5518,34.1507,1.0489,0.541,2.78,0.58,AkerBP,2.0,0.35370776,0.5355183,0.9095913898944854,0.5424518203351096,13.281400524884598,0.26835865713670964,0.5303176139043781,0.2305136001867509
6401.75,9.0835,0.5764,0.5355,0.5372,0.5464,34.7825,0.9984,0.5345,2.78,0.58,AkerBP,2.0,0.3052697,0.5121538,0.8383951205015182,0.5209196186718298,16.02612975746011,2.540763578703497,0.5235531911700521,0.21044006309910482
6402.0,9.0901,0.5746,0.5342,0.536,0.5434,35.4143,0.906,0.5212,2.78,0.58,AkerBP,2.0,0.22452284,0.47526938,0.7191867482662201,0.4845288867837479,20.619564209026482,7.035900463594034,0.5102761116868152,0.1743489110507092
6402.25,9.0957,0.5754,0.5329,0.5339,0.5379,35.1155,0.8098,0.5051,2.78,0.58,AkerBP,2.0,0.15560971,0.44432974,0.6157300613820553,0.4520901058692741,23.96516900690845,10.494930534691324,0.49488493391803706,0.1378114698713688
6402.5,9.1074,0.5775,0.5345,0.5344,0.5384,34.8167,0.7479,0.4932,2.78,0.58,AkerBP,2.0,0.120745465,0.42799187,0.5619788055866957,0.43447867854047667,24.859098063017026,11.906188454891192,0.4837900272045934,0.11501995720098672
6402.75,9.1033,0.5779,0.5333,0.5331,0.5365,34.998,0.7217,0.4878,2.78,0.58,AkerBP,2.0,0.1081933,0.4218235,0.5422238080948591,0.42777992675698956,24.868531509649557,12.304238057197715,0.4788182738198795,0.10554652134462038
6403.0,9.0822,0.5758,0.5344,0.5339,0.5368,35.1794,0.7136,0.4861,2.78,0.58,AkerBP,2.0,0.104566276,0.4200029,0.5364655386656523,0.4257993970308357,24.822654334970252,12.404979010319748,0.47726283748913334,0.10263314735111516
6403.25,9.0988,0.5706,0.53,0.53,0.5326,34.8527,0.7069,0.4852,2.78,0.58,AkerBP,2.0,0.101669654,0.41866794,0.5319757332652807,0.424331680339965,24.74526336606582,12.544995807921481,0.4765451101425378,0.10000408120504439
6403.5,9.0569,0.5664,0.5255,0.5249,0.5288,34.5259,0.6883,0.4831,2.78,0.58,AkerBP,2.0,0.094040975,0.41526505,0.5202416026592255,0.420567819140814,24.416445930666068,12.943941390847858,0.4750076954427246,0.09253493130642287
6403.75,9.0467,0.5606,0.5209,0.5202,0.5248,35.311,0.6521,0.4787,2.78,0.58,AkerBP,2.0,0.080781184,0.40931565,0.4997544279694557,0.41396305239566844,23.362302105588764,13.523490203536989,0.4717159237708075,0.07814639371591886
6404.0,9.073,0.5585,0.5183,0.5169,0.5222,36.096,0.6108,0.4732,2.78,0.58,AkerBP,2.0,0.067977525,0.4034296,0.47976471699774265,0.4074134273656569,21.453058775746133,13.90248787708012,0.4675135262483018,0.06196208080700177
6404.25,9.0988,0.5585,0.5174,0.5157,0.5215,36.1508,0.5821,0.469,2.78,0.58,AkerBP,2.0,0.060370095,0.3997363,0.46766355246305463,0.40331346594274015,19.6592419750808,14.005657581505293,0.46423560077693926,0.05089654166140747
6404.5,9.0289,0.5577,0.5179,0.5143,0.521,36.2057,0.5695,0.467,2.78,0.58,AkerBP,2.0,0.05733092,0.3981651,0.46272863142192366,0.40157777048717075,18.748264895184608,14.00904272223325,0.46264277893726263,0.04611167414824609
6404.75,8.9901,0.5549,0.5185,0.5134,0.5231,35.9988,0.5659,0.4664,2.78,0.58,AkerBP,2.0,0.056494236,0.39771566,0.46135279059410095,0.40108289743303754,18.47450245730677,14.00452456410001,0.462158730940948,0.0447577107388232
6405.0,9.0111,0.5594,0.5195,0.5143,0.5244,35.7919,0.5651,0.4664,2.78,0.58,AkerBP,2.0,0.056311194,0.39766923,0.46110227424651384,0.40102596122278583,18.403419882053832,14.016732156349518,0.4621940805491597,0.04439798802275125
6405.25,9.046,0.5596,0.5178,0.5146,0.5217,35.3541,0.5637,0.4664,2.78,0.58,AkerBP,2.0,0.055992432,0.39758906,0.4606666448712349,0.400927537628404,18.278047743261506,14.037834985333616,0.4622558919065242,0.04376846768339818
6405.5,9.0674,0.5566,0.512,0.5088,0.5169,34.9163,0.5593,0.4665,2.78,0.58,AkerBP,2.0,0.05500419,0.3973848,0.4593590548262,0.4006661128053248,17.868933519363495,14.112301649448058,0.4625566621887145,0.041745718755158444
6405.75,9.0575,0.549,0.5054,0.5026,0.5112,34.226,0.55,0.4669,2.78,0.58,AkerBP,2.0,0.05297893,0.3970698,0.45677979592233897,0.40023287323860096,16.949128014120195,14.278673540672312,0.463390523739829,0.03738630837338602
6406.0,9.0717,0.5414,0.4998,0.4977,0.506,33.5357,0.5386,0.4673,2.78,0.58,AkerBP,2.0,0.050607186,0.3967145,0.45377174828201533,0.3997387215598132,15.749768235793656,14.457795514698649,0.4643096881496499,0.032081281106630256
6406.25,9.2915,0.5326,0.4943,0.4919,0.4998,32.923,0.5301,0.4676,2.78,0.58,AkerBP,2.0,0.048915546,0.39649278,0.451656752191484,0.39941752817387177,14.797820752408231,14.581366943141196,0.4649923274243995,0.028124171399904037
6406.5,9.2663,0.5263,0.4892,0.487,0.4946,32.3102,0.5261,0.4678,2.78,0.58,AkerBP,2.0,0.048141465,0.39642566,0.45072236623615025,0.39930458890209847,14.327624741275377,14.642028879414607,0.46537448482461835,0.026235568033467254
6406.75,9.0727,0.5239,0.4869,0.4845,0.4922,33.5127,0.525,0.4678,2.78,0.58,AkerBP,2.0,0.047930844,0.39638385,0.45044513553380966,0.3992505093064256,14.20092656498864,14.653589288921424,0.46542120964423606,0.025740662017646895
6407.0,9.1028,0.5262,0.4873,0.4851,0.4923,34.7151,0.5253,0.468,2.78,0.58,AkerBP,2.0,0.04798868,0.3964846,0.45060852374881505,0.39935390956469113,14.218822815759555,14.667968041732667,0.4656200865913009,0.025786567305971928
6407.25,9.1248,0.531,0.4887,0.487,0.4937,35.7143,0.5278,0.4691,2.78,0.58,AkerBP,2.0,0.048472274,0.39707246,0.45172561787068843,0.3999656706300197,14.41348657243494,14.737652818158242,0.4666783618566669,0.0264215909865682
6407.5,9.1344,0.5308,0.4911,0.4886,0.4962,36.7135,0.5368,0.4728,2.78,0.58,AkerBP,2.0,0.050262045,0.39909336,0.45570669282227755,0.40207539978570994,15.106800890037722,14.958671788132417,0.4702204671203213,0.02882505967860576
6407.75,9.1523,0.5348,0.492,0.4887,0.4968,37.0771,0.5568,0.4809,2.78,0.58,AkerBP,2.0,0.054529928,0.4036451,0.4649258430674672,0.40683509737262485,16.50038738012442,15.401310590013544,0.4780053461781474,0.034228860475863876
6408.0,9.1513,0.5344,0.4943,0.4893,0.4978,37.4407,0.5849,0.4916,2.78,0.58,AkerBP,2.0,0.06125781,0.4099804,0.4786059797555208,0.41349008123333286,18.173024490422147,15.888917568483954,0.4883255245021845,0.04214144571158469
6408.25,9.1508,0.5332,0.4963,0.4878,0.4996,36.743,0.6089,0.5004,2.78,0.58,AkerBP,2.0,0.067749746,0.41546547,0.4911604032665491,0.41927304470284965,19.336442229175713,16.212421122532035,0.4968815807799682,0.04906377973083849
6408.5,9.1531,0.5349,0.4944,0.4835,0.4974,36.0453,0.6209,0.5046,2.78,0.58,AkerBP,2.0,0.07127393,0.41818887,0.49771591007709504,0.4221545842761367,19.839602177952163,16.338766493036726,0.5009827798151696,0.05261795265202297
6408.75,9.1615,0.5343,0.4935,0.4859,0.495,35.8616,0.6244,0.5058,2.78,0.58,AkerBP,2.0,0.07233842,0.4189806,0.4996644297987223,0.42299360224805904,19.97686902646984,16.37137163937149,0.5021568962776205,0.05366616494464154
6409.0,9.1446,0.5354,0.4967,0.4885,0.4959,35.678,0.625,0.5062,2.78,0.58,AkerBP,2.0,0.07252463,0.4192196,0.5001022887229919,0.4232392850272158,19.983633804321297,16.38892038182224,0.5025669302115786,0.053759239475606464
6409.25,9.1757,0.538,0.4994,0.4912,0.4967,34.8453,0.625,0.5074,2.78,0.58,AkerBP,2.0,0.07253668,0.419859,0.5007331515103579,0.4238693131455619,19.882695758342734,16.462492482151763,0.5038545309652119,0.05322395720435232
6409.5,9.1783,0.5445,0.5033,0.4925,0.4989,34.0125,0.6249,0.5115,2.78,0.58,AkerBP,2.0,0.07254524,0.42209655,0.5029035352915525,0.42607185803370795,19.52255796262562,16.701494030555622,0.5082509640557714,0.05134767709750325
6409.75,9.1508,0.553,0.5086,0.4973,0.5002,33.1925,0.6245,0.5202,2.78,0.58,AkerBP,2.0,0.072496094,0.4271295,0.5077095570415259,0.4310201803557945,18.701432018971044,17.143371711688875,0.5175524114374564,0.04727074744325603
6410.0,9.2596,0.5624,0.5152,0.504,0.5071,32.3725,0.6241,0.532,2.78,0.58,AkerBP,2.0,0.07245094,0.4345779,0.5148530192673206,0.43833951503401397,17.50472371938461,17.60535431691467,0.5300869788267668,0.041785180266306246
6410.25,9.2043,0.5718,0.5207,0.5103,0.5122,31.8606,0.6239,0.5414,2.78,0.58,AkerBP,2.0,0.07243444,0.4410021,0.521039120554924,0.44464844855059144,16.486757404243633,17.870622728003056,0.5400015747820979,0.03745468044681383
6410.5,9.1977,0.5733,0.5233,0.5126,0.5112,31.3487,0.6252,0.5457,2.78,0.58,AkerBP,2.0,0.07285064,0.44408062,0.5244700914621353,0.44769119910030847,16.111629644572087,17.960198075809327,0.5444939696972767,0.036101906775798054
6410.75,9.0284,0.5601,0.5145,0.5082,0.5037,31.5767,0.6339,0.545,2.78,0.58,AkerBP,2.0,0.075586386,0.4435999,0.5270156808197498,0.4473560582645773,16.86138494719202,17.916319584481236,0.5436200064807449,0.04036880752862889
6411.0,9.2844,0.5407,0.4986,0.4975,0.492,31.8047,0.6664,0.5381,2.78,0.58,AkerBP,2.0,0.08669607,0.43948296,0.5352896516770125,0.44388502409698544,19.67442201725503,17.50882287734893,0.5357069990003896,0.05823348419364117
6411.25,9.6204,0.5244,0.49,0.4836,0.484,32.3919,0.7473,0.5238,2.78,0.58,AkerBP,2.0,0.121370055,0.43806717,0.5721689178794622,0.44429283552242604,23.43517758872444,15.178916471472698,0.5181399400315119,0.10131487089952008
6411.5,9.0582,0.5098,0.4793,0.4729,0.4729,32.979,0.8855,0.5065,2.78,0.58,AkerBP,2.0,0.20788646,0.46750537,0.6941290687024593,0.4765637257007795,21.611624087808096,5.910419407545995,0.4935602998875947,0.17141921568853835
6411.75,9.0682,0.5032,0.4659,0.4624,0.4609,33.1858,1.0345,0.4937,2.78,0.58,AkerBP,2.0,0.3387529,0.5399176,0.8974830383062362,0.5459398932149873,13.244752217860201,10.58130306157327,0.4710749725383025,0.2440204947152811
6412.0,9.0778,0.5023,0.4653,0.4606,0.4588,33.3926,1.1238,0.4879,2.78,0.58,AkerBP,2.0,0.42972437,0.5990045,1.040564251244068,0.5950570067009685,7.406633631956922,21.962903607495083,0.4586503976311138,0.286535729771214
6412.25,9.0819,0.5044,0.4687,0.4632,0.463,33.0223,1.1523,0.4863,2.78,0.58,AkerBP,2.0,0.4598033,0.61982626,1.0877660235762596,0.6107417800591187,5.600449225352814,25.589508545983698,0.45481477432476236,0.29996974777469054
6412.5,9.0889,0.5061,0.4727,0.4665,0.4686,32.6521,1.1575,0.486,2.78,0.58,AkerBP,2.0,0.46532202,0.6237291,1.0964267718791962,0.6135876565155972,5.276304805253022,26.2526042213163,0.4540943852299119,0.302422252349057
6412.75,9.0773,0.5064,0.4733,0.4663,0.4696,32.4392,1.1582,0.486,2.78,0.58,AkerBP,2.0,0.46606705,0.6242327,1.097576258778572,0.6139519611858413,5.234306788242781,26.3275640300085,0.45404995944110155,0.3027365284207477
6413.0,9.1046,0.5063,0.4732,0.4654,0.4703,32.2263,1.1602,0.4863,2.78,0.58,AkerBP,2.0,0.46820605,0.62549496,1.100731349289417,0.6148566778561151,5.1257240743477706,26.43567301174482,0.4543153680660887,0.3035169180900234
6413.25,9.1033,0.5083,0.4735,0.4647,0.4708,31.8932,1.1714,0.4876,2.78,0.58,AkerBP,2.0,0.48018026,0.63284194,1.118564258813858,0.6200625532855513,4.510478161698991,27.166233241499445,0.45530980676519245,0.3080368280120663
6413.5,9.1306,0.5081,0.4734,0.4662,0.472,31.5601,1.2123,0.4923,2.78,0.58,AkerBP,2.0,0.52389216,0.66043735,1.1835438615083693,0.6385804195362629,2.372031550905767,29.71367449446737,0.458951868958737,0.3245723864861423
6413.75,9.1661,0.5086,0.4767,0.4697,0.475,31.7735,1.309,0.5025,2.78,0.58,AkerBP,2.0,0.6246382,0.7305883,1.3336035275459288,0.678736549824589,1.8795666574430003,35.07195021384857,0.4667889564964285,0.3640874211926488
6414.0,9.1202,0.5087,0.4764,0.4713,0.4755,31.987,1.4584,0.5163,2.78,0.58,AkerBP,2.0,0.7599108,0.8500217,1.5408282744884492,0.7286077758809514,5.651966160754886,41.121010242291575,0.47738166363090356,0.4260446991471559
6414.25,9.0529,0.5135,0.4767,0.4667,0.4753,32.0794,1.6007,0.5275,2.78,0.58,AkerBP,2.0,0.85294825,0.97232246,1.6985461044311523,0.7645565888552978,6.112707217539343,44.939637697686784,1.0,0.6
6414.5,9.0597,0.5136,0.4799,0.468,0.4762,32.1718,1.6781,0.533,2.78,0.58,AkerBP,2.0,0.8883295,1.0409952,1.7686021471023559,0.781202012888992,5.393131941025919,46.56698178029869,0.4901777678636927,0.5187836048862304
6414.75,9.0498,0.5149,0.4847,0.4751,0.4814,31.7037,1.7015,0.5342,2.78,0.58,AkerBP,2.0,0.8971697,1.0622954,1.7881404453516005,0.7860802989494362,5.0920038408228345,47.15093578237293,0.4906984254651058,0.528895619521376
6415.0,9.0355,0.5192,0.4851,0.4798,0.4841,31.2356,1.7051,0.5319,2.78,0.58,AkerBP,2.0,0.8986895,1.0675892,1.7924226027727126,0.7873998089719922,5.121259912774179,48.035309075388646,0.4861784963395953,0.5313933545898363
6415.25,9.0345,0.5121,0.4819,0.4767,0.4819,31.1587,1.7033,0.5235,2.78,0.58,AkerBP,2.0,0.89876235,1.0726838,1.7954193985462188,0.788976819651164,5.408289705055994,50.7119044223809,0.47098826000199295,0.5336966108275704
6415.5,9.0401,0.5006,0.4789,0.474,0.4795,31.0818,1.6986,0.5063,2.78,0.58,AkerBP,2.0,0.89825934,1.0821185,1.8004580575227738,0.7920242674232458,5.996588809771203,56.4337877588872,0.44112046450573095,0.5376418564577886
6415.75,9.0722,0.4996,0.4763,0.4711,0.478,31.3274,1.6926,0.4859,2.78,0.58,AkerBP,2.0,0.897104,1.0925729,1.8055715364217757,0.7955157227223285,6.674437931098641,63.720049953144375,1.0,0.6
6416.0,9.3924,0.4986,0.4688,0.4651,0.4704,31.5729,1.6879,0.471,2.78,0.58,AkerBP,2.0,0.89593995,1.0994729,1.8086347818374633,0.797904587276586,7.152958222493236,69.40649411392485,0.3847242662126793,0.5440608425180293
6416.25,9.036,0.492,0.4627,0.4608,0.4638,31.5073,1.6857,0.4643,2.78,0.58,AkerBP,2.0,0.8953431,1.1023308,1.8098152333498,0.7989197729212185,7.362830476941337,72.06973356046059,0.3747445139635664,0.5450379361556837
6416.5,9.1518,0.4854,0.4552,0.453,0.4572,31.4418,1.6851,0.4625,2.78,0.58,AkerBP,2.0,0.8951759,1.103071,1.8101111841201782,0.7991856539811524,7.418621097868269,72.79689815808699,0.3721015277007935,0.5452881371054971
6416.75,9.0207,0.4826,0.4521,0.4498,0.4554,31.1984,1.6849,0.4622,2.78,0.58,AkerBP,2.0,0.89511013,1.1031003,1.8100762432813644,0.7992106925833277,7.4292980759311735,72.9144726489242,0.37167544782391565,0.5452855392723116
6417.0,9.036,0.4908,0.4521,0.4488,0.4565,30.9551,1.6839,0.4623,2.78,0.58,AkerBP,2.0,0.8947297,1.1020952,1.8091943156719208,0.7989987994866404,7.440721876116209,72.83123501765962,0.3719549647210669,0.5448174830862187
6417.25,9.0521,0.4946,0.454,0.4484,0.4586,30.9797,1.6783,0.4633,2.78,0.58,AkerBP,2.0,0.89255494,1.0961466,1.8040282148122786,0.7977127726524538,7.49140289651902,72.18061140782513,0.3741795682724042,0.5420688986297796
6417.5,9.0557,0.4981,0.4553,0.4497,0.4607,31.0042,1.6591,0.4669,2.78,0.58,AkerBP,2.0,0.88470066,1.0755574,1.7857908725738525,0.7931672278058055,7.636120340778282,69.87946622527427,0.3820256522979702,0.5325638070006236
6417.75,9.0483,0.5008,0.4562,0.4502,0.4632,31.6038,1.6199,0.4746,2.78,0.58,AkerBP,2.0,0.8666474,1.0329679,1.746096981167793,0.7832685635385163,7.790417999122984,65.0376240072727,0.39837279329203673,0.5128960583199064
6418.0,9.0559,0.4999,0.4563,0.4506,0.4648,32.2034,1.5722,0.4849,2.78,0.58,AkerBP,2.0,0.8407238,0.98008955,1.6928321683406828,0.7698109442944203,7.672825870797786,58.756639367791365,0.41927662074026417,0.4883771598946353
6418.25,9.0671,0.5006,0.4618,0.4516,0.4724,32.903,1.537,0.4932,2.78,0.58,AkerBP,2.0,0.8186449,0.94051147,1.6498023039102554,0.7586773297288845,7.339121919990597,53.82752022077949,0.43544863058414907,0.46983460622161777
6418.5,9.0697,0.5028,0.468,0.461,0.4757,33.6026,1.5207,0.4973,2.78,0.58,AkerBP,2.0,0.8075507,0.922053,1.628755431175232,0.7531141403494019,7.105637612627867,51.44060734956805,0.4432269474913661,0.4610944359153392
6418.75,9.0789,0.5063,0.4705,0.4638,0.4761,35.1458,1.5143,0.4985,2.78,0.58,AkerBP,2.0,0.8030775,0.91515887,1.620555618405342,0.751003152736194,7.016814264369149,50.652588312175325,0.4456291388965808,0.45779823545187504
6419.0,9.0942,0.5134,0.4744,0.469,0.4787,36.6891,1.503,0.4989,2.78,0.58,AkerBP,2.0,0.7951141,0.9044031,1.6068353098630905,0.747768072454634,6.908536917038632,49.883357878258956,0.44720057222029813,0.45258902896104725
6419.25,9.1133,0.5169,0.4787,0.4728,0.4807,36.7817,1.4673,0.4998,2.78,0.58,AkerBP,2.0,0.7683914,0.8709676,1.5619002377986908,0.7371287097684457,6.447232181468736,47.48473584802834,0.45148953050845936,0.4362490453879538
6419.5,9.1018,0.5211,0.4809,0.4754,0.4832,36.8744,1.3973,0.5015,2.78,0.58,AkerBP,2.0,0.709376,0.80688083,1.4661773610115052,0.7136076485432397,4.9293180427614125,42.29464577133395,0.45932778694386694,0.40418125738701377
6419.75,9.1278,0.5283,0.4875,0.481,0.486,36.836,1.3167,0.5038,2.78,0.58,AkerBP,2.0,0.63232523,0.7360713,1.344871454834938,0.6814528001818062,2.1395499988560873,35.262564545813056,0.4681343961712923,0.36704798169209674
6420.0,9.136,0.5414,0.4978,0.4921,0.4924,36.7977,1.26,0.5056,2.78,0.58,AkerBP,2.0,0.5741165,0.68891376,1.2544454371929168,0.6556178987455253,0.4408383180224777,29.67126161897256,0.4741545072926673,0.34080578910977627
6420.25,9.1355,0.5538,0.5117,0.5051,0.5015,37.1847,1.235,0.5064,2.78,0.58,AkerBP,2.0,0.5478401,0.66899455,1.2137939590215683,0.6435122061061164,1.7170883383345599,27.075870084146214,0.4767099511943112,0.3292203902842723
6420.5,9.0128,0.5635,0.5191,0.5128,0.5062,37.5716,1.228,0.5067,2.78,0.58,AkerBP,2.0,0.54044074,0.6634763,1.2023254948854447,0.6400244949770715,2.090757745484957,26.312313987975415,0.4775180500697004,0.3259447701438087
6420.75,9.1722,0.5666,0.5186,0.5126,0.505,38.1526,1.2268,0.5067,2.78,0.58,AkerBP,2.0,0.53917205,0.6625659,1.2003819334506987,0.6394452432053241,2.1534126629687997,26.19799550134677,0.4775857249880898,0.3254037655790831
6421.0,9.2984,0.5558,0.5116,0.5063,0.4995,38.7335,1.2275,0.5067,2.78,0.58,AkerBP,2.0,0.53991205,0.6630968,1.2015156066417694,0.6397832311091328,2.116854856067671,26.26469925185174,0.4775462587299848,0.3257193522838583
6421.25,9.0314,0.5503,0.5033,0.4985,0.4941,38.7996,1.2322,0.5066,2.78,0.58,AkerBP,2.0,0.54488003,0.666733,1.2091705811023712,0.6420870792967605,1.8689676105850328,26.74438991250699,0.4771434639532874,0.32787823480437467
6421.5,9.006,0.5441,0.4978,0.4928,0.4908,38.8658,1.2491,0.5061,2.78,0.58,AkerBP,2.0,0.5626874,0.6800638,1.2366876518726349,0.6503242200086066,0.9937033165771553,28.49717842493708,0.47548520217562,0.33569530495301186
6421.75,9.0131,0.5422,0.4971,0.4912,0.4899,38.9249,1.2862,0.5052,2.78,0.58,AkerBP,2.0,0.6012912,0.7100904,1.2963812392950058,0.6676731217689176,0.7915751278965796,32.160158703269516,0.47202106872354777,0.35276705529810104
6422.0,9.0241,0.5464,0.5016,0.4963,0.4947,38.984,1.3373,0.504,2.78,0.58,AkerBP,2.0,0.6527328,0.753206,1.3763788402080537,0.6898632776654862,2.9222194128508,36.87763445743773,0.4670826072525017,0.3762423143499182
6422.25,9.0192,0.5497,0.5026,0.4961,0.4951,38.7144,1.3799,0.5031,2.78,0.58,AkerBP,2.0,0.69340026,0.7904339,1.440259280204773,0.7066896682344368,4.374177853813537,40.46703801121781,0.4629026841662661,0.39575261236008175
6422.5,8.9998,0.5505,0.5059,0.499,0.4994,38.4447,1.401,0.5027,2.78,0.58,AkerBP,2.0,0.7126127,0.80922914,1.4707446026802062,0.7144490725587083,4.978201476103227,42.12235380121508,0.4608271061004085,0.4053914636431996
6422.75,9.007,0.5511,0.5062,0.501,0.5011,39.1251,1.4072,0.5026,2.78,0.58,AkerBP,2.0,0.7181274,0.8147824,1.4795370548963547,0.716653359789716,5.140495657785295,42.58920807594826,0.46023387702390406,0.4082162048996583
6423.0,9.0054,0.5504,0.508,0.503,0.5042,39.8054,1.4083,0.5025,2.78,0.58,AkerBP,2.0,0.7191054,0.8158328,1.4811366814374924,0.7170727911899148,5.17195778154458,42.7010529731174,0.46000661124311076,0.4087483151255914
6423.25,9.0094,0.5507,0.5084,0.5052,0.5071,40.0834,1.4085,0.5026,2.78,0.58,AkerBP,2.0,0.71927464,0.81593335,1.4813596540689469,0.7171037420389613,5.172854388991607,42.67881855132536,0.460139964394039,0.4088005401404503
6423.5,9.0011,0.5511,0.5087,0.5071,0.5098,40.3615,1.4092,0.5027,2.78,0.58,AkerBP,2.0,0.71988434,0.8164768,1.4822827434539794,0.7173074660159888,5.186115771642021,42.69096200835265,0.46023722955233815,0.409077506776494
6423.75,8.9978,0.5512,0.5095,0.5071,0.5107,40.3597,1.4116,0.5033,2.78,0.58,AkerBP,2.0,0.7219498,0.8181447,1.4852930915355682,0.7179058829305177,5.2205363796803805,42.63975420832858,0.46095229393018616,0.40993020694728005
6424.0,9.0187,0.5518,0.5095,0.5082,0.5138,40.3579,1.4168,0.5045,2.78,0.58,AkerBP,2.0,0.7263961,0.82184154,1.4918324893712995,0.719230887201497,5.295912575614023,42.563109455202586,0.4623605804737357,0.41181532014214534
6424.25,9.0314,0.5528,0.5111,0.5084,0.5162,39.0446,1.4234,0.506,2.78,0.58,AkerBP,2.0,0.7319696,0.82656336,1.5000653916597364,0.7209019815249407,5.386075007709456,42.4707473369448,0.46412728643265044,0.4142165102371687
6424.5,9.0817,0.554,0.5129,0.51,0.52,37.7312,1.4286,0.5072,2.78,0.58,AkerBP,2.0,0.73630214,0.83027905,1.506477603316307,0.722196889151268,5.451323205677369,42.38897656767902,0.4655573664158024,0.4161013194320606
6424.75,9.0345,0.5547,0.5134,0.5125,0.5222,37.1408,1.4311,0.5077,2.78,0.58,AkerBP,2.0,0.7383738,0.83212745,1.5095851200819015,0.7228431239054575,5.484251280965792,42.37603385965283,0.4661326176293089,0.4170365984337556
6425.0,9.0559,0.5567,0.5139,0.5139,0.524,36.5503,1.4319,0.5079,2.78,0.58,AkerBP,2.0,0.73903054,0.83268875,1.510553399324417,0.7230347172152165,5.492939403898104,42.357691910851834,0.46637734849542734,0.41732071168852164
6425.25,9.0544,0.5579,0.514,0.5158,0.5246,35.1974,1.4323,0.5081,2.78,0.58,AkerBP,2.0,0.73935014,0.83289254,1.5109791618585586,0.7230936897684813,5.4932040674829805,42.31326309161215,0.4666505339617404,0.4174248120375813
6425.5,9.0615,0.5609,0.5156,0.518,0.5269,33.8446,1.4344,0.5088,2.78,0.58,AkerBP,2.0,0.7410521,0.83423257,1.513411954641342,0.7235309862153293,5.5083627050573165,42.20341710206943,0.4675591531088316,0.4181040341814509
6425.75,9.0575,0.5659,0.5191,0.5209,0.5296,32.7722,1.4415,0.5114,2.78,0.58,AkerBP,2.0,0.74671763,0.8385944,1.5214304625988007,0.7249157631679722,5.544950579174516,41.75122471020185,0.4710077655286793,0.42030987371140277
6426.0,9.0689,0.5721,0.5236,0.5224,0.5305,31.6999,1.4568,0.517,2.78,0.58,AkerBP,2.0,0.7585633,0.84804827,1.5383353406190872,0.727859013744099,5.5968795043305235,40.78510904141179,0.4785697341718573,0.4250531855572596
6426.25,9.0483,0.5811,0.5294,0.5287,0.5364,30.4883,1.477,0.5243,2.78,0.58,AkerBP,2.0,0.7734481,0.8607087,1.5599243336915969,0.73169695144788,5.614376011617928,39.556923793225266,0.48870285221480675,0.4313264862833257
6426.5,9.047,0.589,0.5357,0.5341,0.5415,29.2766,1.4929,0.53,2.78,0.58,AkerBP,2.0,0.78455865,0.8707918,1.5763224619626999,0.7346749172352058,5.5879470803603715,38.61790891230299,0.49685349922565814,0.43626044164775557
6426.75,9.0636,0.5989,0.5423,0.54,0.5467,29.4457,1.4994,0.5315,2.78,0.58,AkerBP,2.0,0.7890642,0.8755584,1.5833679884672165,0.7361387666431874,5.600105940190504,38.50211978234948,0.4989063050850894,0.43860263045978526
6427.0,9.0789,0.6064,0.544,0.5406,0.5472,29.6148,1.4973,0.5279,2.78,0.58,AkerBP,2.0,0.7880424,0.8763728,1.5829638594388962,0.7366525700154927,5.721222162485547,39.54396098039262,0.49321887888750043,0.439080553815322
6427.25,9.0712,0.6089,0.5441,0.5396,0.5461,29.8776,1.4888,0.5188,2.78,0.58,AkerBP,2.0,0.78294706,0.8756227,1.5779229319095611,0.7370771336419745,5.986225947713677,42.07346446452861,0.4792610505516033,0.4387890028507729
6427.5,9.0682,0.6066,0.5413,0.5361,0.542,30.1404,1.4774,0.5075,2.78,0.58,AkerBP,2.0,0.7755428,0.87407273,1.5702995616197586,0.7374816424710812,6.288043970472352,45.31657979725739,0.4624585127147228,0.4379388644619949
