DEPTH,CAL,AT10,AT30,AT60,AT90,GR,Rv,Rh,Rvsh,Rhsh,WNAME,WIDX,Csh_pred,Rss_pred,Rv_sim,Rh_sim,Rv_err,Rh_err,Csh_q,Rss_q,Rv_sim_q,Rh_sim_q
9936.0,12.5007,3.5692,2.9596,2.5944,2.2612,57.3751,14.1404,1.3937,2.813,0.775,Chevron,1.0,0.7424428,20.709286,12.770785360753536,1.66879720429218,9.68582670395791,19.73862411510226,0.7161492965444022,6.402101342423911,3.8317689408204574,0.9684007234435924
9936.25,12.4807,3.5934,2.8638,2.5277,2.2129,54.4276,13.8716,1.4318,2.813,0.775,Chevron,1.0,0.7392262,20.250679,12.544531532287598,1.6728444763976882,9.566801722313231,16.835066098455666,0.7128962645661044,6.265739883899225,3.804294518149063,0.9656873502316997
9936.5,12.4607,3.636,2.7773,2.4677,2.1717,51.4801,11.9123,1.4924,2.813,0.775,Chevron,1.0,0.7598771,17.551027,10.880986952722072,1.6256029950552615,8.657547637970234,8.925421807508831,0.6970798213329925,5.300398517742005,3.566483203410458,0.9566082874115172
9936.75,12.4171,4.0331,2.8751,2.5412,2.2695,47.4198,9.3537,1.5843,2.813,0.775,Chevron,1.0,0.7734903,14.121455,8.924168454587459,1.5840536994438803,4.592103075922264,0.015546333151533,0.6636031442939498,4.043039717228702,3.2267814932692946,0.9394660670260123
9937.0,12.3735,4.4193,2.9794,2.6207,2.3726,43.3596,7.1414,1.7147,2.813,0.775,Chevron,1.0,0.7491701,10.439034,7.029796568214893,1.5877774199975443,1.56276684942878,7.402028343293601,0.6057208483582369,2.9609662859274315,2.8713400216870504,0.9147342348344207
9937.25,12.3444,4.5213,3.2549,2.8579,2.6163,41.9597,5.548,1.8853,2.813,0.775,Chevron,1.0,0.6566863,7.107829,5.392628434121609,1.6671889883592574,2.8004968615427352,11.569034723425585,0.5187339850594048,2.1921023901279453,2.514183081610736,0.888879582873356
9937.5,12.3153,4.634,3.5322,3.096,2.8631,40.5597,4.4915,2.0886,2.813,0.775,Chevron,1.0,0.52045536,5.179858,4.400882547616959,1.8044488457046115,2.0175320579548304,13.604862314248228,0.4076150697414125,1.6978093106368448,2.1523778412565813,0.8748662737756154
9937.75,12.4789,5.1694,3.8817,3.3712,3.2401,38.1368,3.822,2.3047,2.813,0.775,Chevron,1.0,0.40250814,4.3222046,3.917285369992256,1.939932550308792,2.4930761379449504,15.8271119751468,0.2914992094243777,1.4001585102694576,1.812000687567871,0.8821427136240186
9938.0,12.6425,5.6992,4.231,3.6462,3.6171,35.7139,3.4188,2.5065,2.813,0.775,Chevron,1.0,0.31685105,3.808126,3.5850869134664536,2.0286356351075145,4.8638970827908485,19.065005581188327,0.1944305712233262,1.2313476944100024,1.5388692556625565,0.9050958338723518
9938.25,12.7297,5.7765,4.5674,3.898,3.9985,36.2967,3.2026,2.6736,2.813,0.775,Chevron,1.0,0.2634093,3.5428064,3.399344956740737,2.081506261662752,6.143288476261072,22.145935754684626,0.1316381532939202,1.1452993002337986,1.3648323405979998,0.9280521168973045
9938.5,12.817,5.8538,4.9038,4.1498,4.3799,36.8796,3.1284,2.8043,2.813,0.775,Chevron,1.0,0.23115693,3.4683456,3.350419920653105,2.133897666185152,7.096916016273648,23.90622735851542,0.1075298427871397,1.116578628361187,1.2989945517542525,0.9380382069447953
9938.75,12.8824,5.7744,5.1588,4.2088,4.7012,35.2213,3.1792,2.916,2.813,0.775,Chevron,1.0,0.20977457,3.5540385,3.428863571435213,2.2133646813576835,7.85303131087108,24.095861407486847,0.1211482988362424,1.136040183729914,1.3392010126877725,0.9299300815816612
9939.0,12.9478,5.703,5.3962,4.2736,5.008,33.563,3.3625,3.0351,2.813,0.775,Chevron,1.0,0.19128788,3.79958,3.642332905650139,2.3424796743230085,8.322168197773657,22.82034613940204,0.1691081283135575,1.207837546566947,1.4792835647062086,0.9061209455981716
9939.25,12.9751,5.7812,5.3294,4.4284,5.0601,33.618,3.7093,3.1853,2.813,0.775,Chevron,1.0,0.1703943,4.224566,4.014789506524801,2.5426493333873386,8.235772424036917,20.175514601847905,0.2446070256273923,1.3489730773068105,1.7070843483052158,0.8755982846694575
9939.5,13.0024,5.9079,5.2567,4.5496,5.0868,33.6731,4.2748,3.3812,2.813,0.775,Chevron,1.0,0.14514446,4.8610716,4.583368353307248,2.8346227857671296,7.218310875532133,16.16518437929938,0.3360713592995162,1.590166376204765,2.001125734350783,0.851161957360044
9939.75,12.9933,6.3663,5.1223,4.3981,4.901,34.1052,5.1347,3.623,2.813,0.775,Chevron,1.0,0.11853554,5.7543435,5.39587599927187,3.227296770956124,5.086489946284502,10.92197706441834,0.4288307191502295,1.973798303102242,2.3336737702950003,0.8427056679103102
9940.0,12.9842,6.6071,4.9247,4.2213,4.6715,34.5374,6.3654,3.8937,2.813,0.775,Chevron,1.0,0.09962341,6.9719834,6.505677761554718,3.6761889549532607,2.20375406973196,5.586230193562402,0.5101270609460573,2.542594877795996,2.6805358480506842,0.8508949983928804
9940.25,12.9006,5.8135,4.4283,3.9212,4.2328,36.723,7.9786,4.1582,2.813,0.775,Chevron,1.0,0.10214819,8.59008,7.934832228802144,4.007044139229845,0.5485645501448335,3.63512723702936,0.5728699813430219,3.3059375826305493,3.0235484388657126,0.8683879447622411
9940.5,12.817,5.1275,3.9687,3.619,3.8096,38.9087,9.7985,4.3694,2.813,0.775,Chevron,1.0,0.12564084,10.497199,9.532557406008245,4.076870469443412,2.714115364512506,6.694958817150823,0.6156845887873098,4.179106633646438,3.338015832670215,0.8863928677070216
9940.75,12.7116,4.8013,3.6497,3.3291,3.4553,40.1201,11.3692,4.4785,2.813,0.775,Chevron,1.0,0.13961627,12.073487,10.844231519252062,4.113335458668092,4.617461921225213,8.153724267766176,0.6405120095439633,4.938433739375437,3.5770679038155357,0.8992610371698142
9941.0,12.6061,4.477,3.4001,3.1158,3.1697,41.3316,12.107,4.445,2.813,0.775,Chevron,1.0,0.14762259,12.8290615,11.458158652082084,4.100271558872618,5.359224811414174,7.755420497803882,0.650088388335229,5.296985577162121,3.6821753966568442,0.9048823571310393
9941.25,12.5697,4.1739,3.3264,3.0899,3.0584,44.4801,11.7088,4.247,2.813,0.775,Chevron,1.0,0.16636136,12.619421,11.182457923203708,3.89550716522852,4.495269171873235,8.276261708770434,0.6463086223378562,5.105707020258015,3.6239107045707257,0.9032203410510745
9941.5,12.5334,3.9383,3.2833,3.0706,2.9785,47.6286,10.3964,3.8984,2.813,0.775,Chevron,1.0,0.20147903,11.548067,10.109917076274751,3.5115125064466737,2.75559735798206,9.924263635166389,0.6297405914709272,4.473430582904866,3.4277900455299393,0.8953370653298999
9941.75,12.5334,3.8295,3.2897,3.0592,2.9542,50.9314,8.709,3.4575,2.813,0.775,Chevron,1.0,0.2546418,9.982816,8.605825041547417,3.041870115519708,1.1846935176550957,12.021110180196446,0.6002276251379309,3.66453073392491,3.153418463769202,0.8835796370186115
9942.0,12.5334,3.7384,3.2735,3.0302,2.9253,54.2342,7.1194,3.0051,2.813,0.775,Chevron,1.0,0.322444,8.32518,7.073830313950777,2.592204011928913,0.6400776195918517,13.739841871188544,0.558126739509239,2.909819090702568,2.8557817672864942,0.8720194567196677
9942.25,12.4935,3.6681,3.2167,2.9683,2.8778,61.1174,5.8527,2.6067,2.813,0.775,Chevron,1.0,0.39668414,6.8706994,5.79420578482747,2.225926929447505,0.99943983413688,14.607475756799577,0.5053962970833419,2.3172539098277785,2.567802148094364,0.8655681504658436
9942.5,12.4535,3.5831,3.1225,2.8711,2.7812,68.0006,4.939,2.2931,2.813,0.775,Chevron,1.0,0.46553674,5.748811,4.865719674766064,1.961730752880488,1.483707739095692,14.45071070252114,0.4461652032390211,1.8982460469608768,2.306377430332275,0.8674583692992626
9942.75,12.5007,3.4852,2.996,2.7455,2.6416,71.4981,4.3231,2.0664,2.813,0.775,Chevron,1.0,0.5198481,4.9546657,4.250475585252047,1.7865703953817174,1.679915217042251,13.541889499529736,0.3867038975911182,1.622388997987813,2.0828029129807923,0.8769931491632775
9943.0,12.548,3.3973,2.8979,2.6539,2.5366,74.9956,3.9351,1.9136,2.813,0.775,Chevron,1.0,0.5575745,4.4349723,3.870107294678688,1.6769506881877054,1.651615087832882,12.36670734805051,0.3349137257902697,1.4528090937261016,1.9083556979323366,0.8899400463436904
9943.25,12.5698,3.3258,2.8258,2.5894,2.465,77.2784,3.7174,1.8175,2.813,0.775,Chevron,1.0,0.58206916,4.1360188,3.6585563761889937,1.6124195009435274,1.5829241892453432,11.28365882016355,0.2986941510735183,1.3597016649291676,1.7937933773797075,0.9011910166259667
9943.5,12.5916,3.2884,2.7684,2.5259,2.4176,79.5612,3.6314,1.7613,2.813,0.775,Chevron,1.0,0.5988932,4.0183735,3.572911301642656,1.577922094490427,1.610637725322026,10.411508857637712,0.2838235060670364,1.3235835861843508,1.7463149747473001,0.9073128598083757
9943.75,12.7079,3.2578,2.7165,2.4584,2.3784,77.8356,3.6576,1.7308,2.813,0.775,Chevron,1.0,0.6134033,4.063489,3.591997391432524,1.5629496659151592,1.7935971283758785,9.69784689651264,0.2926879007765073,1.335117226259486,1.7676756328993588,0.9074370850935031
9944.0,12.8242,3.1753,2.652,2.3734,2.3151,76.11,3.7935,1.7151,2.813,0.775,Chevron,1.0,0.6299057,4.2787876,3.713645792812109,1.5598363326463909,2.1050272093815985,9.052747207370368,0.3240796819063755,1.3939459181847205,1.85383251362736,0.9030644205942688
9944.25,12.7551,3.0763,2.5883,2.2946,2.2505,75.4481,4.0498,1.7071,2.813,0.775,Chevron,1.0,0.65123904,4.7018995,3.952846457272768,1.5624391645195257,2.394032859085192,8.474069209798756,0.3731080619888999,1.5069076956777807,1.9942212641220605,0.8974419257742003
9944.5,12.6861,2.999,2.5488,2.2703,2.2213,74.7861,4.4433,1.7022,2.813,0.775,Chevron,1.0,0.6784391,5.3973136,4.336244274735451,1.5649754448791977,2.4093742323171687,8.06159999534733,0.4315957852775202,1.684596084075541,2.171610458279187,0.8943105477572277
9944.75,12.6062,2.9335,2.5221,2.2611,2.2054,75.1261,4.9844,1.6987,2.813,0.775,Chevron,1.0,0.70831794,6.4181814,4.882419234424829,1.5647084654176626,2.0459988278462915,7.887886888934919,0.4899663300300881,1.934726012829648,2.365050695084398,0.8958352388445571
9945.0,12.5262,2.8845,2.5129,2.2517,2.1986,75.4661,5.6587,1.6957,2.813,0.775,Chevron,1.0,0.73381186,7.7296953,5.570611215978861,1.5644959548973842,1.5566964854319654,7.737456218825013,0.5406068056422407,2.2522920800263497,2.55541459754161,0.9015241400090733
9945.25,12.5625,2.8265,2.4916,2.2274,2.1793,76.0227,6.4068,1.6932,2.813,0.775,Chevron,1.0,0.7495461,9.160009,6.321331783741712,1.5687840888591282,1.334023479089208,7.347974907918249,0.5796556379771263,2.609156232738272,2.7273154216980298,0.9090463203406804
9945.5,12.5989,2.742,2.4371,2.1733,2.1301,76.5792,7.1262,1.6912,2.813,0.775,Chevron,1.0,0.7561359,10.467019,7.017778495192528,1.5773839750969088,1.5214490865745018,6.729897404392816,0.6068450853122594,2.9550757615815435,2.8688577839237874,0.9160698539494188
9945.75,12.548,2.663,2.3778,2.122,2.0787,75.215,7.7116,1.6899,2.813,0.775,Chevron,1.0,0.7571233,11.466114,7.562231439352035,1.58730059199005,1.9369334593075944,6.071330138466769,0.6240314027616202,3.237857594750452,2.9727331139243995,0.9213182809332758
9946.0,12.4971,2.6016,2.3236,2.0856,2.035,73.8508,8.1104,1.6891,2.813,0.775,Chevron,1.0,0.75610703,12.111055,7.921077394723892,1.5953582389730296,2.334318964244773,5.549805282515565,0.6338869574230318,3.4309890751394017,3.0392538605786132,0.9246263808670557
9946.25,12.4971,2.5622,2.2755,2.0685,1.9974,72.3998,8.3392,1.6887,2.813,0.775,Chevron,1.0,0.75501674,12.467861,8.122524153470993,1.6004097089283278,2.5982809685462307,5.228299346933872,0.638987473038307,3.541935674916823,3.0761549099942496,0.9264251722432183
9946.5,12.4971,2.5423,2.2328,2.0687,1.9646,70.9488,8.4512,1.6884,2.813,0.775,Chevron,1.0,0.75439787,12.6393,8.219939791321755,1.6029360791451115,2.736418599468065,5.061829001118716,0.6413604232436844,3.596287183355507,3.0939177839172656,0.9272867912291067
9946.75,12.4499,2.602,2.2352,2.0687,1.9498,69.3348,8.4988,1.6884,2.813,0.775,Chevron,1.0,0.75407964,12.711241,8.261148607939482,1.6040807309135954,2.796293500970925,4.994033942573118,0.6423371031700358,3.6193841560122206,3.1014136931971166,0.927640785109924
9947.0,12.4026,2.7242,2.2742,2.0649,1.9492,67.7208,8.5165,1.6883,2.813,0.775,Chevron,1.0,0.75398517,12.738087,8.276409088134766,1.6044675724055282,2.8191265410113817,4.96549354939713,0.6427024964902655,3.6279807218948026,3.1041905773415746,0.9277773922850125
9947.25,12.3881,2.9011,2.395,2.1573,2.0491,69.4278,8.5228,1.6884,2.813,0.775,Chevron,1.0,0.7539147,12.747364,8.281877306252717,1.604661893024936,2.8268021512564303,4.959613064147346,0.6428242121916176,3.631031104519976,3.1051809042086838,0.927818188811323
9947.5,12.3735,3.1029,2.562,2.3113,2.2104,71.1349,8.526,1.6885,2.813,0.775,Chevron,1.0,0.7538659,12.751977,8.28466653585434,1.6047807188375407,2.8305590446359337,4.9582043922096055,0.6428830930450784,3.632577066097514,3.1056848268559336,0.9278360914574098
9947.75,12.3699,3.4007,2.8087,2.5245,2.393,69.9171,8.5309,1.6889,2.813,0.775,Chevron,1.0,0.7537249,12.758558,8.289012914896011,1.6050650829694202,2.8354228171000693,4.963876903936282,0.6429588405263167,3.634926980549441,3.106461762138076,0.9278494360287222
9948.0,12.3662,3.7415,3.0881,2.7588,2.5784,68.6993,8.5428,1.69,2.813,0.775,Chevron,1.0,0.75334775,12.774273,8.299602430313826,1.6058094028611505,2.8468133362149897,4.98169213839346,0.6431349344902382,3.640625028291291,3.1083504599386904,0.9278745498987072
9948.25,12.3081,3.7938,3.1772,2.8778,2.6647,68.0679,8.5704,1.6924,2.813,0.775,Chevron,1.0,0.75251204,12.810949,8.324111825466156,1.607476450921502,2.8737068810538977,5.017936012674182,0.6435498239698472,3.653852143558044,3.1127218945865964,0.9279414947370117
9948.5,12.2499,3.7403,3.1963,2.9544,2.7158,67.4365,8.6276,1.6976,2.813,0.775,Chevron,1.0,0.7507128,12.8862095,8.374942645967007,1.611040912529259,2.928477838947012,5.098909488144494,0.644386825677272,3.681252732782061,3.121762110419012,0.9280680019830042
9948.75,12.2463,3.6505,3.1534,2.9628,2.7326,65.6634,8.7334,1.707,2.813,0.775,Chevron,1.0,0.74742025,13.02475,8.468775288283824,1.6175979038320736,3.0300308209423057,5.237381146334299,0.6459132070228705,3.731962567990455,3.138392508565768,0.9283159096923007
9949.0,12.2426,3.5582,3.0994,2.9569,2.7432,63.8902,8.9091,1.7225,2.813,0.775,Chevron,1.0,0.7419225,13.251951,8.624203310459853,1.6285913849345672,3.197816721556021,5.451878958805962,0.6483602830005311,3.816219231369436,3.1657717266071734,0.9287373926524163
9949.25,12.2863,3.4941,3.1236,3.0164,2.836,63.9835,9.1719,1.7452,2.813,0.775,Chevron,1.0,0.73370963,13.585712,8.8556248857975,1.6451619065030336,3.448305304271752,5.732185050250198,0.6518419244178062,3.9423576515970384,3.206194986624051,0.9293985028954915
9949.5,12.3299,3.4348,3.1612,3.0872,2.9426,64.0768,9.526,1.7748,2.813,0.775,Chevron,1.0,0.72273004,14.024633,9.165298707813024,1.6676415169791383,3.786492674648075,6.037777947986343,0.6562299457662917,4.112524669388134,3.259737666073601,0.9303393182350862
9949.75,12.4207,3.5276,3.2473,3.1515,2.9949,65.0968,9.9536,1.8092,2.813,0.775,Chevron,1.0,0.70964396,14.539325,9.536038841485976,1.6949826550969882,4.1950767412194825,6.31314088564071,0.6611120031874599,4.318295380882711,3.3231265362385116,0.9315250077736015
9950.0,12.5116,3.6342,3.3374,3.2149,3.042,66.1168,10.4091,1.8446,2.813,0.775,Chevron,1.0,0.69591254,15.071105,9.927717706263063,1.7243792298521543,4.624629350634879,6.51744389828937,0.6658627417307109,4.5377803495072735,3.3893133771011064,0.9328122469390646
9950.25,12.5516,3.5427,3.3524,3.2135,3.1751,67.6019,10.8199,1.8762,2.813,0.775,Chevron,1.0,0.6835926,15.537586,10.279301179140806,1.751391612795561,4.996338421419744,6.652189916023824,0.6697749055974175,4.735911837217409,3.4479937429729626,0.9339535650908466
9950.5,12.5916,3.4525,3.3611,3.2067,3.3053,69.0871,11.0913,1.8995,2.813,0.775,Chevron,1.0,0.6748957,15.836171,10.51290312591195,1.7706659486729517,5.214869979966727,6.78252441837581,0.6721013071060356,4.866740648437573,3.4864188741658833,0.9346029125621923
9950.75,12.6279,3.6019,3.2223,3.067,3.2366,69.405,11.1118,1.9107,2.813,0.775,Chevron,1.0,0.6719917,15.843601,10.536807116150856,1.776501491589896,5.174615128504337,7.023525849694042,0.6719560979824734,4.8760531683539785,3.4897720114164605,0.9343166492008497
9951.0,12.6643,3.7297,3.0767,2.921,3.1577,69.723,10.7657,1.9067,2.813,0.775,Chevron,1.0,0.6768122,15.421181,10.255080977916718,1.7637461893087538,4.743017380042941,7.497446409568691,0.6680545022625128,4.707646655072867,3.4419194269548283,0.9325177916965459
9951.25,12.6062,3.6169,2.8551,2.7041,2.9644,70.8887,9.9837,1.8847,2.813,0.775,Chevron,1.0,0.69028753,14.451669,9.601947995752097,1.7300208401431798,3.823752759476986,8.20709714314322,0.6585052188600974,4.32825127392795,3.330450402161984,0.9285831727471171
9951.5,12.548,3.4897,2.6317,2.4857,2.7665,72.0544,8.8266,1.843,2.813,0.775,Chevron,1.0,0.710293,12.900848,8.5932779918015,1.679569667753951,2.64339619104184,8.867625189693397,0.6408589080705522,3.76851260829392,3.156163841495033,0.9222152084426021
9951.75,12.5735,3.2765,2.4052,2.2675,2.546,70.2063,7.5025,1.7829,2.813,0.775,Chevron,1.0,0.72997427,10.907721,7.369077613085508,1.6242445604632023,1.7783723680705354,8.898729010981974,0.6125194633099962,3.1311254163847395,2.9362674070754897,0.9140988974876763
9952.0,12.5989,3.0723,2.2106,2.085,2.3508,68.3581,6.254,1.7101,2.813,0.775,Chevron,1.0,0.7417162,8.832903,6.164827702581882,1.5750050775015745,1.4258442183901068,7.899825887282947,0.5714472448601089,2.53509659413983,2.693903729755865,0.9063991835340196
9952.25,12.5953,2.9108,2.1513,2.0483,2.2662,70.1312,5.2324,1.6336,2.813,0.775,Chevron,1.0,0.7436222,7.0414863,5.163227088421583,1.5335446304658815,1.3220111531690468,6.124838977357872,0.5170941546950474,2.0537888585229176,2.4463725019600715,0.902347519645168
9952.5,12.5916,2.7751,2.1216,2.0253,2.2204,71.9043,4.4743,1.5626,2.813,0.775,Chevron,1.0,0.73877466,5.6945877,4.421812662571669,1.497079388419293,1.173084894359602,4.193050785914949,0.4515088461126203,1.7034961775170077,2.204446968163845,0.904571739364687
9952.75,12.548,2.7007,2.1668,2.039,2.2706,72.2443,3.9495,1.5033,2.813,0.775,Chevron,1.0,0.7316361,4.772623,3.914286132454872,1.4642822486669589,0.8916031787600429,2.595473380765063,0.3804730026307368,1.4672096142115194,1.9792465232040404,0.9131813647604861
9953.0,12.5044,2.5782,2.1761,2.0457,2.2635,72.5843,3.6067,1.4571,2.813,0.775,Chevron,1.0,0.7253134,4.18208,3.586871138960123,1.4365155856659304,0.5497784966833152,1.4126974355960231,0.313211424375388,1.3175068514751016,1.7859123906682188,0.9254227138771081
