DEPTH,Rv,Rh,Csh_pred,Rss_pred,fun,nfev,jac_norm,Rv_sim,Rh_sim
6916.25,2.3027,0.7107,0.6724787851325594,1.3226906029368721,1.542522996563846e-05,120,3.789189237720565,2.3027002558361467,0.7106999354415027
6916.5,2.2608,0.7106,0.6589282620946899,1.2577407226691064,1.5016745348474541e-05,114,1.1983577210174348,2.2608003827382706,0.7106000807488516
6916.75,2.2323,0.7086,0.6512775811074852,1.2094087243847857,1.4613025200265827e-05,120,0.9609621285644815,2.232299611275982,0.7085998947936951
6917.0,2.1928,0.7011,0.6445145127668435,1.1281746694054577,1.3565308711635985e-05,117,1.6921181811962724,2.192800067529529,0.7011001072510629
6917.25,2.1228,0.6856,0.6315036478617403,0.9965368742639408,1.2420646787060247e-05,120,2.303721991569845,2.1228003439931635,0.6856000471821099
6917.5,2.0401,0.6667,0.6121068102344848,0.8725166294195735,1.1188696795113032e-05,126,1.641592727928085,2.040100190960882,0.666700082602592
6917.75,1.98,0.6527,0.5958279332490789,0.8006447732695529,1.0715538898848184e-05,123,1.561404476778212,1.979999907178117,0.6526998621561989
6918.0,1.9529,0.6463,0.5880332371378352,0.7723144633520891,1.0429205197920297e-05,126,2.3955580264149843,1.9529002886219717,0.646300099640168
6918.25,1.9452,0.6445,0.5857567678855689,0.7647595419517395,1.0343895730990435e-05,126,2.4156471498635894,1.9452002791703218,0.6445000992183099
6918.5,1.9438,0.6442,0.5853236807360284,0.7634881316972277,1.0339588125735013e-05,126,2.407854912681147,1.9438002807000916,0.6442001010848318
6918.75,1.9427,0.6443,0.5847742327785119,0.7635067593481558,1.0184760039476516e-05,129,1.7056211565705897,1.942700047053393,0.6443001043141854
6919.0,1.9373,0.6451,0.5818857930188492,0.7645226766383875,1.024401172711159e-05,126,3.145239754361381,1.9373002972541669,0.6451000586892459
6919.25,1.9184,0.6479,0.5717815931620827,0.767942953285388,1.0227305103521502e-05,129,1.977247753762978,1.9184001369888635,0.6479001090469039
6919.5,1.8798,0.6539,0.551001495952451,0.7750937518586282,1.0489246071144427e-05,123,1.8888924613725477,1.8798000938289399,0.653900176066402
6919.75,1.8324,0.6618,0.5252176743839886,0.7841385771588851,1.0057220288892917e-05,126,3.40414229872967,1.832400272056214,0.6618000570985334
6920.0,1.7972,0.6681,0.5058539709842298,0.7911147391846591,9.892232736743924e-06,126,4.212260879705405,1.7972002462001049,0.6680999888351855
6920.25,1.781,0.6711,0.49689659736290387,0.7943248089306165,9.965841820290537e-06,126,2.168722714921972,1.781000054840927,0.6711001055089828
6920.5,1.7764,0.672,0.4943256535427513,0.7953237383478652,9.904338948532021e-06,126,2.660311376375578,1.7764001284598412,0.672000081870815
6920.75,1.7755,0.6722,0.4938080086605869,0.7955751956389611,9.941845689159116e-06,126,2.2036367173477207,1.7755000566171604,0.6722001012342362
6921.0,1.7749,0.6723,0.4934834440112713,0.7956622333732142,9.936072818812774e-06,126,2.194636815727074,1.7749000685298348,0.6723001008600714
6921.25,1.7721,0.6728,0.49194851835773495,0.7961461071839098,9.909158433674989e-06,126,2.3462139668540356,1.77210009039301,0.6728000919923532
6921.5,1.7622,0.6747,0.4864429365497496,0.7981365458617231,1.0320808300589938e-05,120,2.329075712300957,1.7622000243333766,0.6747001706522293
6921.75,1.7417,0.6786,0.4750778799495064,0.8019928453936627,1.0092448022971588e-05,123,3.6000892507046256,1.741700290928997,0.6786000792665899
6922.0,1.716,0.6837,0.4607289196836933,0.8069666107962825,9.937482169318859e-06,123,2.728091613772325,1.7160001527039672,0.6837001016858599
6922.25,1.6966,0.6878,0.44976740687764627,0.8110146493867892,1.0159516993186707e-05,120,2.3546055357823845,1.696600084712166,0.6878001603592546
6922.5,1.6875,0.6897,0.44464698567693567,0.8127834105527559,1.001443657366772e-05,120,4.557996299000717,1.6875003372241348,0.6896999783452034
6922.75,1.6849,0.6903,0.44315020123018795,0.8134021087969815,1.0066514483069432e-05,120,4.554420991715593,1.6849003600224624,0.6902999726717022
6923.0,1.6841,0.6909,0.442438181503764,0.8144786571160342,1.0154350176114208e-05,120,3.770482964377219,1.684100345768452,0.6909000858439843
6923.25,1.6821,0.6934,0.44005127980927866,0.8192853282427867,1.004016328602081e-05,120,4.607813094884506,1.682100328890378,0.6933999788506515
6923.5,1.6751,0.7024,0.4315238181997814,0.8363834630930171,1.0085605091135386e-05,120,4.677762778259173,1.6751002922153546,0.7023999762272912
6923.75,1.6605,0.7223,0.41296238234342764,0.8729676887101838,1.0464028730230116e-05,117,3.7033927349480167,1.6605002951863193,0.7223000824882164
6924.0,1.6421,0.7496,0.3881261418521314,0.9203025930010279,1.0808495570382874e-05,123,4.249603170809579,1.642099772591952,0.7496001217710444
6924.25,1.628,0.7722,0.3681009981072377,0.956923659380357,1.0898581084601828e-05,123,3.9949791401273496,1.627999879988138,0.7722001118189716
6924.5,1.6215,0.7834,0.35842726605149866,0.9742810394674413,1.0925681214482404e-05,123,3.5797875768135974,1.6214999497484803,0.7834001008023299
6924.75,1.6196,0.7867,0.3555912612023937,0.9792790411127978,1.1412199900423485e-05,117,5.269311136064546,1.6195996779570816,0.7867000961763162
6925.0,1.6191,0.7873,0.3550136921536264,0.9801163290517814,1.137147391360011e-05,117,5.507390966466285,1.619099676522131,0.7873000618821814
6925.25,1.6172,0.7874,0.3541839132105636,0.979487862448003,1.1279130924562233e-05,111,5.1098657284824345,1.6172002971092858,0.7874000306250594
6925.5,1.6065,0.7876,0.3497312871835199,0.9753617068947182,1.1077009835091948e-05,111,4.050934667393613,1.6065001800430987,0.7876000772995456
6925.75,1.5703,0.7884,0.33452750378085977,0.9621938503645695,1.0715912792860872e-05,123,3.617498038357583,1.570300003959606,0.7884000846896696
6926.0,1.4989,0.7901,0.30421035922830425,0.9387824568358878,1.0775598686020329e-05,117,4.985145708622472,1.498899907059298,0.7901001331627787
6926.25,1.4162,0.7924,0.2685485393945463,0.915488189834662,9.987935455291058e-06,126,7.227879537704123,1.416200113138445,0.7923999707120528
6926.5,1.3579,0.7941,0.2431766999280958,0.9009616175906551,1.0065278769543292e-05,126,4.49331725954379,1.357899970463187,0.7940998874102562
6926.75,1.3319,0.7949,0.2317956896054428,0.8949547327822698,9.866674294167684e-06,126,6.769243019478744,1.3319001004344797,0.7948999260224087
6927.0,1.3247,0.7952,0.22859788026584246,0.8934355802795345,1.0052082229384207e-05,120,8.21921995051324,1.324700207612592,0.7951999885906699
6927.25,1.3233,0.7952,0.22800694250769984,0.8930659870945593,1.0000996947685749e-05,123,5.6414679304048345,1.3233000420909136,0.7951998887706259
6927.5,1.3217,0.7948,0.22754430781218848,0.8921247809928126,1.0157825525873505e-05,123,5.719399199682658,1.3217000409375868,0.7947998689934994
6927.75,1.3132,0.7929,0.22496001494715948,0.887452553879822,1.002913272171858e-05,123,6.1023137888374155,1.3132000556472256,0.7928998837400208
6928.0,1.2844,0.7864,0.2161552214924253,0.8719692822488263,9.757265561016269e-06,123,7.078266981014758,1.2844000846586825,0.7863999084447103
6928.25,1.2274,0.7729,0.19870908205254206,0.8423766517857161,9.39617487038384e-06,132,5.560629642130226,1.2274000086729493,0.7729000975000566
6928.5,1.1613,0.7562,0.17847683865064878,0.8096354258663623,8.991871542295607e-06,123,10.6060629573533,1.1612998660469658,0.7561999819871495
6928.75,1.1145,0.7437,0.16417807198523557,0.787350694212744,8.597423651658228e-06,132,6.691599558571724,1.1145000153796136,0.7437000685575894
6929.0,1.0936,0.7379,0.15782324067304862,0.777570007488068,8.488003496909594e-06,129,6.290002848137287,1.0935999981272095,0.7379000687061261
6929.25,1.0867,0.7359,0.1557569513369973,0.7742977879637598,8.72145179080356e-06,123,11.705600878598766,1.0866998498003961,0.7359000086011893
6929.5,1.0793,0.7336,0.15361119075001883,0.7706398278671459,8.630644204664912e-06,126,7.474385145697296,1.0793000365541363,0.7336000923713942
6929.75,1.0577,0.7265,0.14750223523278058,0.7597015696614628,8.40720972630194e-06,126,12.114111581199984,1.057700103973675,0.7265000379368101
6930.0,1.0148,0.712,0.13541852901920146,0.7383185944203776,8.127631615759654e-06,120,12.791869676150643,1.0148000870898257,0.7120000393868343
6930.25,0.9646,0.6943,0.12140913804206659,0.7137367044852466,7.867468228278379e-06,120,7.601396431516792,0.9645999501616527,0.6943000638686392
6930.5,0.9288,0.681,0.11160958671860756,0.6962314472754799,7.958151733068724e-06,114,7.4724190739457645,0.9287999942622946,0.6809998939174852
6930.75,0.9129,0.6749,0.1073163520707497,0.6884416578632429,7.605586117752236e-06,123,11.095771048264158,0.9129000692845046,0.6748999496334933
6931.0,0.9091,0.6728,0.10658822050858156,0.6858929035356521,7.571310898746432e-06,123,12.919379854196633,0.9091000525021795,0.6728000564994315
6931.25,0.9108,0.6712,0.10810366991662747,0.6842407840376717,7.474568334548106e-06,123,13.141229612423876,0.9108000465447932,0.6712000483552324
6931.5,0.9159,0.6683,0.11176158954145649,0.6813517744810632,7.546487113546145e-06,117,11.26565892922888,0.9159000360534166,0.6683000638708931
6931.75,0.9226,0.6647,0.11647157448223718,0.6777473859554849,7.3336058016064685e-06,117,16.217776712773073,0.9226000578726484,0.6647000213890606
6932.0,0.928,0.662,0.12017517831415746,0.6750355208890226,7.561549931891808e-06,117,8.702844750340837,0.9280000025111519,0.6619999311027807
6932.25,0.9314,0.6611,0.1221323349730341,0.6742156737153067,7.554634770656628e-06,111,8.343530710738042,0.9314000304340737,0.661099929586901
6932.5,0.9367,0.6634,0.12344378151759636,0.6771116065134989,7.540278682245513e-06,111,14.73919688677395,0.9367001019149357,0.6634000158412735
6932.75,0.9532,0.6728,0.1264543651209072,0.6887526662136749,7.4653501458600455e-06,117,8.533299343856296,0.9532000201184145,0.6728000556354579
6933.0,0.9899,0.6937,0.13303348456231082,0.7152144432913338,8.150317670921339e-06,117,7.767091910947057,0.9899000607742184,0.6937001134252194
6933.25,1.0414,0.7226,0.14215610443941248,0.7532910710570152,8.223419457450608e-06,120,10.03916806557211,1.041400117228124,0.7226000258451879
6933.5,1.0854,0.7468,0.1498601882707944,0.7866807789362666,8.516977610767459e-06,114,4.700556321299665,1.085399972688671,0.7468000830739289
6933.75,1.1078,0.7589,0.15376276909903447,0.803958483070767,8.985865370050523e-06,114,5.7862953799944545,1.1078000985684624,0.758900127189519
6934.0,1.1166,0.763,0.15559276459870583,0.8100976052513356,8.974224790799846e-06,120,6.95154411514978,1.1166001648398913,0.7630000801499401
6934.25,1.1257,0.7657,0.15823102382531565,0.8147340784365643,8.778039394096974e-06,120,6.967635308044085,1.1257001172945493,0.765699955556547
6934.5,1.1431,0.7703,0.1635258940171203,0.8230952366096663,8.969666117445308e-06,108,7.330139000999057,1.143099837549432,0.7702999835135034
6934.75,1.1661,0.7761,0.17060983866900623,0.8341123934801977,9.308345012841274e-06,123,4.231698517831552,1.16609996409656,0.7761001460384113
6935.0,1.1847,0.7806,0.17638770563567474,0.8430451014105755,9.323136648452286e-06,105,6.265671656934113,1.1847001318925452,0.7805999057629414
6935.25,1.1936,0.7828,0.179113588208627,0.8474550527459201,9.17616427382978e-06,120,7.7414616599878885,1.19360011262305,0.7828000420367555
6935.5,1.1959,0.7834,0.17980044860893277,0.848640812271604,9.660053050746463e-06,120,5.517632727890898,1.1959000606501538,0.7834001418566225
6935.75,1.1948,0.7831,0.1794786266361724,0.84805776637041,9.558879342042499e-06,123,7.479386245920765,1.1948001052026682,0.7831000994936952
6936.0,1.1892,0.7817,0.17777334028013,0.8452537023453287,9.3615435833269e-06,132,6.33210052213303,1.1892000142740142,0.7817000879871645
6936.25,1.1773,0.7788,0.17409877772114024,0.8394531309153226,9.312400908857764e-06,132,6.907977278195511,1.1772999689335504,0.7788000825105988
6936.5,1.1625,0.7751,0.16955127014279345,0.8322578963115114,9.308584889940677e-06,123,8.340937011680541,1.162500043902491,0.7751000828323413
6936.75,1.1512,0.7723,0.1660490060890281,0.8268876147193132,8.99314209479585e-06,126,7.254071321929423,1.151199985075342,0.7723000577742383
6937.0,1.146,0.771,0.16443817867047603,0.8244296482339841,9.253631312413238e-06,123,10.559197526241705,1.1460000751403698,0.7709999297955838
6937.25,1.1449,0.7705,0.16420855000240148,0.8236506593961235,9.184734046043242e-06,132,8.485253890657141,1.1448999479148403,0.7705000744252316
6937.5,1.1467,0.7702,0.16513932141272764,0.8236256396779201,9.192085066302134e-06,132,7.317809774908683,1.1466999739707675,0.7702000830510972
6937.75,1.1539,0.7694,0.16866428135918124,0.8239911179093318,9.196080399220975e-06,132,8.015729819051018,1.15389995033933,0.769400077739343
6938.0,1.1697,0.7676,0.1764244122494784,0.8247452950976399,9.03398831436473e-06,129,8.016818083720345,1.1696999572080662,0.7676000583117412
6938.25,1.1906,0.7653,0.18665428286012972,0.8258496098273456,9.361789879338844e-06,123,12.43375102605711,1.190600149505865,0.7653000189099786
6938.5,1.2073,0.7635,0.19481324006660036,0.8267885465791694,9.227080740912892e-06,126,6.565149801267429,1.2072999983552752,0.7635000813706779
6938.75,1.2154,0.7626,0.19878569062653226,0.8272141712482475,9.16320161913824e-06,126,7.976847661700218,1.2154000508623697,0.7626000671386182
6939.0,1.2178,0.7624,0.1999289210181078,0.827423613724987,9.38390571784998e-06,126,9.097947176411054,1.2178001038383863,0.7623999227564063
6939.25,1.2185,0.7623,0.2002835172033945,0.8274330541201513,9.19298595917451e-06,123,6.344283761546919,1.2185000296160573,0.7623000817227219
6939.5,1.2202,0.7621,0.20112306402999033,0.8275090084034438,9.276302672390617e-06,132,5.599176936900169,1.2201999791242972,0.7621000985207851
6939.75,1.2258,0.7613,0.20396147957441035,0.8275820387875532,9.430071060488461e-06,114,7.048847947863371,1.2258000949040975,0.7613001029953967
6940.0,1.2381,0.7597,0.21011785432201965,0.8279367361708457,9.026867473807296e-06,132,8.707250348894261,1.2381000806674662,0.7597000397892272
6940.25,1.2541,0.7577,0.2180889710939979,0.8284992354793274,9.124973728278973e-06,120,5.338186467488176,1.254100029302791,0.7577000766051828
6940.5,1.2669,0.7561,0.22446958130711878,0.8289480612159064,9.307173749306434e-06,120,6.742368138831883,1.2668998730232142,0.7561000778051598
6940.75,1.2731,0.7554,0.22752225511411364,0.8292639397938343,9.340213169126545e-06,120,7.834242403086049,1.2730998073443625,0.7554000221434893
6941.0,1.2761,0.7561,0.22845634895167874,0.8307905154416584,9.359883462493467e-06,120,7.391375056523619,1.2760997976258408,0.7560999799816637
6941.25,1.2835,0.7612,0.22898541666495492,0.8390507499788366,9.55691726619967e-06,117,5.396147054050108,1.2834998227204644,0.7611998920645803
6941.5,1.3087,0.7797,0.23004581999690407,0.8691073814056477,9.80037764529268e-06,126,6.056780995665338,1.3087002407762167,0.7797000569103895
6941.75,1.3655,0.8221,0.23120306302378343,0.9401125155761635,1.0299219452898325e-05,120,5.449814802676702,1.3655001375940778,0.822099908405371
6942.0,1.446,0.8837,0.22999721638082052,1.0475389786678448,1.1273518095859712e-05,120,5.612837472348085,1.446000191062514,0.883699989478188
6942.25,1.5156,0.9385,0.22634504428399208,1.1456798866695248,1.2532168471889623e-05,114,5.343909813273752,1.51560014509553,0.9384998359807094
6942.5,1.5509,0.9669,0.22362658516500863,1.1968696485832468,1.311518102044372e-05,114,5.532607133501402,1.5508996829416555,0.9669000514913365
6942.75,1.5613,0.9753,0.2227486376468596,1.2120386053432757,1.286475882100167e-05,117,6.00185595522818,1.5612998698859308,0.975300084011361
6943.0,1.5628,0.9768,0.22246578439215173,1.2145378814182777,1.3410803522746572e-05,111,4.78714395108022,1.56279963956476,0.9767999785800521
6943.25,1.5612,0.9769,0.22185942086294308,1.2137019749964753,1.293204989233339e-05,105,5.4841695613320915,1.5611999477225287,0.976900117852722
6943.5,1.5552,0.9769,0.2197822678955404,1.2101814320701494,1.3290014100848573e-05,114,4.1040802849427065,1.5551997171143013,0.9768999147457367
6943.75,1.5425,0.9767,0.2154732322536165,1.2026156356914903,1.323251274964094e-05,114,4.012136553572715,1.542499743175361,0.9766998927517695
6944.0,1.5266,0.9766,0.20996360855770765,1.1934906109939245,1.2673217207610468e-05,120,6.748284446634082,1.5265998473203242,0.9766000314815111
6944.25,1.5144,0.9765,0.20572253581300448,1.1866020354316298,1.2747293072329419e-05,114,7.040066469805355,1.5143999052619148,0.9765001089010271
6944.5,1.5087,0.9764,0.20376116915853792,1.1833682928305826,1.2703540688927504e-05,108,7.708820413747988,1.5086998361990154,0.9764000519823117
6944.75,1.5071,0.9764,0.2031952496643864,1.1824943428312387,1.2668179104204491e-05,117,4.645802974423065,1.5070999036799146,0.9763999096780428
6945.0,1.5068,0.9764,0.20308899347632933,1.182330882627683,1.262493949632752e-05,111,8.341882822684543,1.5067998955830424,0.9764000727112185
6945.25,1.5066,0.9763,0.20307018982301253,1.1821176481832205,1.2603620044577969e-05,117,4.789282537683214,1.5065999206814955,0.9762999155214652
6945.5,1.5048,0.9756,0.20279579049137522,1.1804098339686468,1.2622407950019977e-05,102,6.075645064822923,1.5047999861512054,0.9756001070502848
6945.75,1.4951,0.9714,0.20152420870073856,1.170808953579779,1.2571665754684065e-05,114,7.562104792753095,1.4950999058579275,0.9714000975436526
6946.0,1.4621,0.9572,0.1969609336445549,1.138859187202156,1.2391551697824927e-05,120,8.022166000213288,1.462099813933003,0.9572000637294034
6946.25,1.3968,0.9284,0.187436289179766,1.0777337341420739,1.1811319250092585e-05,117,7.929426639353912,1.3968002062103806,0.9284000097234439
6946.5,1.3211,0.8939,0.1755916001509792,1.0103674109406802,1.084709450309751e-05,120,5.283326363319417,1.3211000289329262,0.893900086251728
6946.75,1.2676,0.8688,0.1667448636214547,0.9649498754812678,1.0623847457305595e-05,120,8.486809868933904,1.267600160960248,0.8688000516491279
6947.0,1.2441,0.8578,0.16263902169213967,0.9457851416334174,1.024340949880706e-05,120,5.946970579855154,1.244100051771345,0.8578000873931978
6947.25,1.2389,0.8564,0.16119763749310734,0.9427377111121161,1.0219550338079172e-05,120,6.0443838979055915,1.2389000515360218,0.8564000876091765
6947.5,1.2431,0.8624,0.15993118359539735,0.9505070960662865,1.0288353142315809e-05,120,6.347393964637801,1.2431000615717858,0.862400083156894
6947.75,1.2543,0.8766,0.15743831809710776,0.9692128773330937,1.0625863865568457e-05,114,8.523346013056237,1.2543001563576726,0.8766000505701979
6948.0,1.2691,0.8955,0.15405038120525533,0.9939595877296106,1.107556080237263e-05,114,7.776150832500859,1.2690997940878552,0.8954999373449346
6948.25,1.2809,0.9109,0.15117114315161226,1.0139198544327714,1.1250937651887441e-05,108,9.316454448573888,1.280900208935535,0.9108999582317946
6948.5,1.2865,0.9183,0.14975701632077468,1.0234434393607346,1.0913759104217385e-05,117,8.23262571322434,1.2865001088807528,0.9183000381449817
6948.75,1.2882,0.9205,0.1493502088043083,1.0262819142753539,1.1175303697392928e-05,111,5.841073602878509,1.2882000765622217,0.9205001095104163
6949.0,1.2882,0.9208,0.14920366851815445,1.0265840257171566,1.0957893770071557e-05,111,8.911670422059222,1.2882001215184906,0.9208000191646614
6949.25,1.2862,0.9204,0.14861259935689453,1.0254521003384363,1.1128046306544536e-05,117,6.988072662797457,1.286200024403321,0.9203998875267738
6949.5,1.2748,0.918,0.14528910516545102,1.0189366788263703,1.1161498763805825e-05,117,6.5719157894566544,1.2747999928993843,0.9179998745615942
6949.75,1.2363,0.9095,0.13409746323209712,0.9972356717579067,1.1090014337684586e-05,114,7.842893354567569,1.2362998457158452,0.9094999082526147
6950.0,1.162,0.892,0.11236442151163972,0.9571799550386426,1.0113977465214188e-05,126,10.981767868208712,1.1620000749105466,0.8919999679838053
6950.25,1.0788,0.8706,0.0879319806699043,0.9147883199183099,9.699534318077423e-06,132,11.60470374666013,1.0788000773165327,0.8705999677191952
6950.5,1.0218,0.8546,0.071292534103214,0.8868313039367646,9.600100349661995e-06,111,11.546086661426568,1.02180009776399,0.8545999472812861
6950.75,0.9969,0.8473,0.06404370702721188,0.874889679371369,9.390544619847602e-06,114,6.905844111421162,0.9969000066002267,0.8473000864526394
6951.0,0.9901,0.8451,0.06214549133546498,0.8714950394044522,9.329964451404078e-06,120,7.246743681388136,0.9901000178968347,0.8451000832244017
6951.25,0.9903,0.8443,0.06259336212341744,0.8707964283482651,9.494897837573093e-06,123,10.24771031242875,0.9902998988759841,0.8443000705427084
6951.5,0.9984,0.8414,0.06736546286660983,0.8697124948464408,9.422627134067828e-06,123,10.384519919720889,0.9983998968394115,0.8413999433621989
6951.75,1.0278,0.8316,0.084417121440357,0.866246454841523,9.58765991324075e-06,111,6.556998156668667,1.0278000202700799,0.8316001271192862
6952.0,1.0964,0.8117,0.12314902471516549,0.8599474982024236,9.226623990451257e-06,129,10.522765496111417,1.0964000912007086,0.8116999663115064
6952.25,1.199,0.7875,0.17906243773867042,0.8541532216152575,9.522555681453355e-06,126,6.097284537876591,1.1990000404639944,0.7875001033205535
6952.5,1.2933,0.7697,0.22873752729523167,0.852381488459105,9.70269317143534e-06,123,9.393535325491385,1.2933001803574844,0.7696999626194931
6952.75,1.3432,0.7615,0.2545392166550852,0.852601367859949,9.447168433629584e-06,132,7.889366594212948,1.3431999058669604,0.7615000467961489
6953.0,1.3584,0.7592,0.262310351597559,0.8529024890960173,9.417175393770066e-06,129,9.004263567188339,1.358400114744022,0.7591999991027237
6953.25,1.3622,0.7584,0.264376433473227,0.8526557126664901,9.44001251027116e-06,129,8.809839970314838,1.3622001214267216,0.7584000018845958
6953.5,1.3691,0.7562,0.26853709606405496,0.8511255520101473,9.525799524956115e-06,126,6.340654553721571,1.3690998949454993,0.7561999445435008
6953.75,1.3931,0.749,0.2828009575786129,0.8462271946236806,9.866725641867273e-06,123,4.67138020892849,1.3930999957235843,0.7490001266730948
6954.0,1.4467,0.734,0.31425699006954183,0.8356857078861686,9.666166581042304e-06,129,4.704457200956501,1.4467000650750532,0.73400009265727
6954.25,1.5218,0.7156,0.35724906119984806,0.8224768521322734,9.54679201221245e-06,123,7.4621626971775346,1.52180015898499,0.7155999858876767
6954.5,1.5861,0.7019,0.39317438498668356,0.8125486531352147,9.536696233148455e-06,129,6.689706113457229,1.5861001264299988,0.7018999644272282
6954.75,1.6191,0.6958,0.41115532183652487,0.8085124566891703,9.625407193990096e-06,129,4.675894374629971,1.6191000520558343,0.695799930679798
6955.0,1.6333,0.6947,0.4180051312448383,0.8097074192327365,9.678337377725591e-06,126,6.087085435327998,1.6332998280470876,0.6946999811715032
6955.25,1.6516,0.6969,0.42466790167430196,0.8186982218392355,9.703972270962905e-06,129,6.145635326191608,1.6516001325208447,0.6968999658506794
6955.5,1.6882,0.7022,0.4373058648039657,0.8396916950664932,1.0068354940265351e-05,129,4.733081004659188,1.688199896341757,0.7022000719331561
6955.75,1.7373,0.7091,0.45403376338704793,0.8701747897542205,1.0395065206821337e-05,117,4.22360840157634,1.7372999173735717,0.709100076562462
6956.0,1.7776,0.7147,0.46745866935758185,0.8977048379295354,1.072287940674442e-05,126,3.5709662040121546,1.7776000297292085,0.7146999113272308
6956.25,1.7969,0.7179,0.47341386068716174,0.9130690861029459,1.0838960318518633e-05,126,3.9706127283753747,1.7969000576871614,0.7178999202199995
6956.5,1.8003,0.7224,0.4717748628660418,0.9252985174708055,1.1315225930241688e-05,126,3.590447399057114,1.8003000550484605,0.7223998611170566
6956.75,1.7934,0.7357,0.4598109030358056,0.953602112078191,1.1226742271642726e-05,126,5.398633616662992,1.7933997742262058,0.7357000346482394
6957.0,1.7769,0.7653,0.43268328038851145,1.0118519450800085,1.176213828618604e-05,117,3.9155748904709315,1.7769000456953563,0.7652998796231666
6957.25,1.7557,0.807,0.39567656061466827,1.0850461679267256,1.2454123730114836e-05,111,4.606985115845921,1.7556996706021306,0.8069999850497473
6957.5,1.7371,0.8422,0.36494410811268757,1.1377824507572467,1.2558907981468384e-05,117,2.9238234018694547,1.7371000695926466,0.842200100498907
6957.75,1.7142,0.8572,0.3467219977812754,1.1485354754187824,1.275471762960492e-05,117,2.8756277061398237,1.7142001146908608,0.8572001186826145
6958.0,1.6602,0.8519,0.33025031641613867,1.1080323589295862,1.2180887162070515e-05,111,5.061202389294529,1.6602002014306354,0.8519000201290431
6958.25,1.5598,0.8313,0.3044097321994656,1.0258066579613803,1.1743304693787044e-05,111,5.8120068303492785,1.559800183437442,0.8312998554096356
6958.5,1.4477,0.8053,0.2743690118763779,0.9439429960405907,1.0413491998646224e-05,117,6.682503219715696,1.4477001419656368,0.8052999466593044
6958.75,1.3709,0.7861,0.25300084371382486,0.8936523000196496,1.0149122083695963e-05,117,4.5664882790252035,1.3708998596523112,0.7860998809487837
6959.0,1.3373,0.7774,0.24346355716236337,0.8730198563063013,9.672476341377926e-06,132,3.908937954262515,1.3373000255279641,0.7774001038888508
6959.25,1.3268,0.7749,0.2403255214798333,0.8670750771092655,9.935346940831628e-06,117,6.359758307457634,1.3267997567547511,0.7749000870154285
6959.5,1.318,0.7744,0.23683294159996518,0.8642991274927998,9.772103170650766e-06,123,5.562766217700439,1.3180002003542999,0.7744000908726828
6959.75,1.2937,0.7742,0.2265385465265879,0.8583790527875291,9.759463755575153e-06,126,6.512754080757901,1.2937002691440873,0.7742000347307315
6960.0,1.2452,0.7739,0.20586438772007437,0.8473328137143932,9.26440786170549e-06,120,6.7659733500682195,1.2452001606857586,0.7738999724913184
6960.25,1.1881,0.7735,0.18143145909800254,0.8352636607556739,9.183160485741016e-06,108,4.357783441526025,1.18810001234568,0.7734998838377508
6960.5,1.1471,0.7732,0.16382319991380576,0.8271833069209192,9.153827515591976e-06,123,4.416201052097368,1.1470999864262306,0.7732001267155105
6960.75,1.1287,0.7731,0.15588619248738889,0.8237472638663178,9.022559630326124e-06,123,5.660102013291855,1.1287000544452341,0.7731000995678626
6961.0,1.1235,0.773,0.153676510204413,0.8227105134236872,8.919397884012701e-06,114,6.361981847504529,1.1234999311805223,0.7730000720204537
6961.25,1.1218,0.7731,0.15288866477399915,0.8225239609628788,9.006020609767119e-06,120,9.496047312023226,1.121799858898361,0.7730999922724302
6961.5,1.1175,0.7734,0.15087265244466294,0.8221073121454576,9.454340272391259e-06,105,9.590048881440962,1.117499775164083,0.7733999533863765
6961.75,1.1032,0.7746,0.14406931992638705,0.8209629970597158,8.936271168165957e-06,120,10.176585673500524,1.10320012578395,0.7746000142040896
6962.0,1.0739,0.7772,0.13006318660442215,0.8188230782405855,9.072054224591843e-06,123,5.733155573972562,1.0738999981796664,0.7771998831092406
6962.25,1.0386,0.7805,0.1131147201640055,0.8164991066826264,9.211300532249311e-06,111,6.066542657598957,1.0385999607719958,0.7804998557878583
6962.5,1.0126,0.7831,0.10055670999800258,0.8150065637929842,9.027197117359919e-06,123,10.68602583864275,1.0125998389056317,0.7830999828072028
6962.75,1.0008,0.7843,0.0948500231800566,0.8143587764847621,9.090059854887617e-06,123,8.400938172834454,1.0007998920988572,0.7842998942944123
6963.0,0.9974,0.7846,0.09322741807114872,0.8141265903483714,9.032700377902403e-06,126,8.903262504771535,0.9973998925849183,0.7845999077074983
6963.25,0.9968,0.7847,0.09291905383589827,0.8141335016595672,9.096356067844172e-06,123,6.370770806310078,0.9967999566530507,0.7846998650562661
6963.5,0.9956,0.7842,0.09263045648948358,0.8134361419973923,8.980316956929367e-06,123,10.193142854338932,0.9955998498798938,0.7841999556633336
6963.75,0.9896,0.7814,0.09132599941373999,0.8096563750989156,8.907761861259709e-06,123,5.935293922373795,0.9895999758314984,0.7813998803568722
6964.0,0.9691,0.7719,0.08680407188114433,0.7969645384786983,8.915823707554334e-06,123,7.213045538455197,0.9691000912234515,0.7718998775856509
6964.25,0.9284,0.7526,0.07788630594321394,0.7720047044457806,8.389798912261674e-06,123,6.394552372414941,0.9284000403678507,0.7525999057359986
